title,date_published,text
Greater global cooperation required to fight cyber crime,5/17/2017,"                              The ransomware virus, dubbed WannaCry, can encrypt all the files on a Windows PC and demands $300 worth of bitcoin, an untraceable digital currency widely used online, to unlock a user's data. [Photo/VCG]      The unprecedented global cyberattack that began on Friday has reportedly infected hundreds of thousands of computers in more than 150 countries and regions, including China, where around 30,000 institutions such as universities and gas stations have fallen victim to the WannaCry ransomware, according to Qihoo 360, a leading Chinese internet security company.  The scale of the attack shows that in an increasingly interconnected world, no country should consider itself safe from cyber threats.  So far no clues have been uncovered as to who was behind the malicious software, which locks users' computer files and demands a ransom payment of $300 to $600 to unlock them. However, the US National Security Agency must shoulder some of the blame, because the computer virus is based on one of the hacking tools that the agency created for its own use, which ended up in the hands of cyber criminals.  That an agency tasked with protecting citizens from cyberattacks was itself so vulnerable to hackers shows how serious the problem is.  However, concerted efforts to tackle cyber crimes have been hindered by the actions of the United States.  For many years cyber security has been one of the major frictions in bilateral relations between China and the US, with Washington often pointing an accusing finger at Beijing, claiming it is engaged in state-sponsored cyber espionage, although it has offered no credible evidence to support its accusation. As a result, Chinese companies such as Huawei Technologies have been effectively barred from the US market.  This is hypocritical of the US, to say the least, because no other country has mounted such wide-ranging, costly and long-term surveillance operations in the history of the internet as the NSA's PRISM and other spy programs. Among other things, the latest cyberattack should instill greater urgency in China's efforts to produce its own core technologies, as President Xi Jinping has urged.  It should also prompt the world's two top economies to engage in more meaningful dialogue on cyber security. In fact it is imperative that countries and security agencies around the world work together to better fight cyber crime and other cyber threats as China emphasized in a cyberspace plan of action released in March.  Today, our social and economic activities increasingly rely on the internet, which calls for enhanced coordination and communication around the world to eliminate vulnerabilities and make it more secure.  After all, cyberspace has no borders. Cooperation, rather than confrontation, is the only way out to make the virtual world a safer place for all.         "
Turning the Belt and Road blueprint into reality,5/16/2017,"                                    President Xi Jinping announces the start of the roundtable of the Belt and Road Forum on Monday in Beijing.[Photo by Ma Zhancheng/Xinhua]      It certainly is too early to tell how well the ambitious Belt and Road Initiative will work off the drawing board. For any undertaking of such magnitude, there are always more variables than certainties.  Yet the joint communiqué and list of deliverables the Belt and Road Forum for International Cooperation produced will surely inspire greater optimism about its prospects.  In the communiqué, the leaders of China and 29 other participating countries expressed a shared commitment to cooperation under the framework of the Belt and Road Initiative, expounding its objectives, principles and measures of cooperation. The 76-item checklist encompasses both memorandums of intent to collaborate and agreements on specific connectivity projects.  If the former testifies to a shared political will to pursue common prosperity amid the severe global economic headwinds, the latter showcases how much China as a country has committed to realizing the blueprint, financially in particular.  President Xi Jinping talked about synergy while addressing the Leaders Roundtable on Monday, once again driving home the message that, although China proposed the initiative, it is not China's solo show.  Many of the current misgivings about China's role in the Belt and Road narrative have to do with the perception that the initiative, featuring China as the advocator and architect, and also its main investor thus far, will end up being China's vehicle for projecting its own influence.  Yet, as Xi reiterated, the initiative was conceived as an open platform by all, of all, for all. Although it has made tremendous financial commitments to a number of infrastructure projects under the initiative, Beijing is more preoccupied with kick-starting the process by doing so. Even with the financial resources at its disposal, the Chinese government cannot afford to buy influence on such a scale, even if it wished to.  Since the initiative is not an aid program, of course China will keep an eye on the economic returns. Only economically viable projects can be sustainable, and they should bring lasting benefits to local residents in the host countries.  Also because of the initiative's nature as a joint development program, the partnerships fostered thereby will have to engage deeper, broader participation from the host countries, so as to make the partnerships more equitable.  The just concluded forum was no doubt a success for what has been accomplished. But it will take strenuous, persistent follow-up efforts to translate the long list of agreements and pledges of intent into real world outcomes.  That will involve communicating and coordinating.         "
ROK's THAAD review welcome,5/15/2017,"                              File photo shows Seoungju residents chant slogans during a protest against the government's decision on deploying a US THAAD anti-missile defense unit in Seongju, in Seoul, South Korea, July 21, 2016. The banner reads ""Desperately oppose deploying THAAD"". [Photo/Agencies]      The decision by the ruling Minjoo Party in the Republic of Korea to push for a parliamentary hearing on the controversial deployment of a US missile defense system in the ROK is an important step toward de-escalating tensions on the Korean Peninsula.  It is also a welcome signal sent by the new ROK President Moon Jae-in that he wants to improve ties with China.  As the United States and the ROK accelerated the deployment of the Terminal High Altitude Area Defense system in the ROK last month, the tense atmosphere on the peninsula worsened and the confrontation between the various parties became more acute.  The deployment of THAAD in the ROK has also soured relations between Beijing and Seoul, because Beijing sees it as an unacceptable move undermining its own security interests. Thus, the decision made by ROK's new ruling party could be a welcome game changer for both the situation on the peninsula and China-ROK ties.  Considering that disputes over the deployment of THAAD in the ROK have resulted in relations between Beijing and Seoul falling to their lowest ebb in years, the political transition in the ROK offers a good opportunity for Seoul to improve ties with Beijing.  A growing number of people in the ROK have also protested against the installation of the US anti-missile system, believing it could imperil the security of their country instead of shoring it up.  It would cater to the concerns of people in the ROK and those in neighboring countries if the ROK parliament were to vote against the deployment of THAAD in the ROK, or at least delay it.  Meanwhile, all parties concerned should demonstrate restraint and show political wisdom and strategic patience so that joint diplomatic efforts could be made to improve the current situation on the peninsula and work toward building lasting peace and stability in the region.         "
Initiative provides a platform that all may benefit from,5/15/2017,"                              President Xi Jinping delivers a keynote speech at the opening ceremony of the Belt and Road Forum for International Cooperation in the National Convention Center in Beijing on May 14, 2017. [Wu Zhiyi/China Daily]      It seems suspicion is unavoidable for China: One moment it was accused of being a ""free-rider"" for allegedly doing too little; another moment it is being suspected, by the same people, of harboring ulterior motives for trying to fulfill what is expected of it as a ""responsible power"".  President Xi Jinping's keynote speech at the opening of the Belt and Road Forum for International Cooperation, the most comprehensive elaboration of China's Belt and Road Initiative so far, answered many questions, including those about its intentions.  As was evident through Xi's remarks, the initiative is fundamentally different from the 1940s' Marshall Plan or the European Recovery Program, or today's Trans-Pacific Partnership agreement-indeed any recent regional development projects. It is distinctive in that, unlike most similar designs for cooperation, it has never been intended to be ""members only"".  Although the original idea was conceived with countries along an overland Silk Road Economic Belt and ocean-linked 21st Century Maritime Silk Road in mind, the Belt and Road Initiative, as they are now collectively known, is an open platform of cooperation that every country is welcome to join and benefit from, as Xi stated on Sunday.  If the thinking behind similar initiatives has been prone to being preoccupied with the concept of dominance, Xi stated in explicit terms that China is committed to building partnerships.  Expounding the Chinese vision of modern day Silk Roads of peace, prosperity, openness, innovation and harmony among civilizations, Xi again underlined the Chinese aspiration for a ""new-type"" of international relations, based on and driven by a spirit of sharing, or in his own words a ""community of shared interests"".  To those concerned about a hidden Chinese agenda to fill the ""power vacuum"" the US administration of Donald Trump is allegedly leaving behind, Xi assured his audience the initiative is not meant to ""reinvent the wheel"", and instead focuses on dovetailing with the development strategies of different countries.  For some of different political persuasions, the blueprint Beijing has displayed may look too good to be true. But even from a very short-term, pragmatic perspective, it is worth embracing, for collective efforts are necessary to sustain growth and ensure no one is left behind, and as United Nations Secretary-General António Guterres has observed, the initiative can facilitate ""more balanced, inclusive and harmonious development"".  Its emphasis on infrastructure connectivity alone may go a long way toward balancing the global economic landscape.  That the forum has convened decision-makers from dozens of countries is a telling vote of confidence in the initiative as a way to pursue ""interconnected development and deliver benefits to all"".         "
Forum a venue for partners to explore further cooperation,5/12/2017,"                                The two-day Belt and Road Forum for International Cooperation, scheduled to start in Beijing on Sunday, will be an ideal occasion for the participants from around the world to not only contribute their views on how to accelerate win-win cooperation, but also to acquire a better understanding of China's intentions in promoting the Belt and Road Initiative.        Concerns, and even suspicion, have arisen over the intentions behind the initiative since it was proposed in 2013, most of which stem from a misperception and misunderstanding of China's strategic motivation.  But it is only natural that with the recovery of the global economy still sluggish, international trade flagging, and globalization facing a backlash, China is willing to share its development wisdom and provide public goods to the world now that it is in a position to do so. China's stepping forward with a vision and means for opening the doors to opportunities for common development should be welcomed, for it comes at a time when combined efforts are needed to achieve interconnected and inclusive growth and shared prosperity.  Since 2013, China has invested more than $50 billion in countries involved in the initiative, and a total of 56 economic and trade cooperation zones have been established, generating nearly $1.1 billion in tax revenue for the host economies and creating 180,000 local jobs. These early harvests should consolidate global confidence in the initiative's ability to inject vitality into economies and promote shared development and prosperity.  Indeed more and more countries have come to appreciate the Belt and Road Initiative as they recognize that its hallmarks are openness, inclusiveness and mutual benefit.  That representatives from more than 100 countries will attend the forum in Beijing is evidence that the initiative is not an exclusive membership club but rather an open platform dedicated to extensive consultations, joint contributions and shared benefits.  Both developed and developing economies will take part in the forum and play the roles they want to play. Under the initiative, each participating country, big or small, is an equal partner whatever its economic strength.  Although the initiative has been proposed by China, China does not seek to dominate it. Nor is it using it to vie for global leadership. Instead the initiative is an embodiment of China's view that the world is a close-knit community of shared destiny.  By hosting the forum, it is providing a venue for partners to gather so they can explore new ways to achieve inclusive growth and shared prosperity, which will reinvigorate the global economy and give a shot in the arm to globalization.         "
New ROK leader may help untie peninsula's Gordian knot,5/11/2017,"                              South Korea's president-elect Moon Jae-in gestures to supporters at Gwanghwamun Square in Seoul, South Korea, May 9, 2017. [Photo/Agencies]      Almost all of a sudden, the apparently imminent danger of a military showdown on the Korean Peninsula seems to have evaporated into thin air.        A government delegation from the Democratic People's Republic of Korea talked with American political experts in Oslo, Norway, on Monday through Tuesday.  Then on Wednesday, the freshly elected Moon Jae-in, who advocates engagement with Pyongyang, was sworn in as the new president of the Republic of Korea.  At least for now, a temporary relaxation in the once inflammable tensions in the area looks credible, thanks to such precious highlights in the bleak geopolitical landscape of Northeast Asia.  Even better, the region has a precious opportunity to heal some of its most damaging recent rifts.  Although Pyongyang keeps clamoring it will conduct its sixth nuclear test ""at any time"", and it is ready to enter a nuclear duel with the United States. Although Washington has distanced itself from the Oslo talks, and ruled out any change to its preoccupation with ""maximum pressures"" on the DPRK. And although it remains to be seen how far Moon can overcome the potential drags at home in Parliament, where his party lacks a majority, when he does reach out to the DPRK.  Given US President Donald Trump's recent indication of his willingness to meet DPRK leader Kim Jong-un, who knows whether or not the informal contact in Oslo will pave the way for more formal, direct engagement?  After all, the White House has left that door open; Pyongyang craves it; Beijing would welcome it; and it would certainly be in Seoul's interests. Coordination with Washington then will be Moon's foremost foreign policy challenge.  Since it is anticipated he will take a milder approach to the DPRK than his predecessor, he will have to first straighten things out with decision-makers in Washington, who until now have favored imposing further isolation and sanctions.  Moon's expressed disfavor toward the deployment of the Terminal High Altitude Area Defense anti-missile system is certainly conducive to his aspiration for repairing his country's strained ties with China. It is hoped that he has the ability to maneuver a meaningful change to the current impasse.  Yet if their shared interest in peacefully denuclearizing the peninsula does lead to constructive interaction among stakeholders, and the threat from across the 38th Parallel diminishes, Moon surely can make a stronger case for removing THAAD.  For if THAAD is meant solely and specifically to address escalating threats from the DPRK, why should it stay if such threats de-escalate?         "
Tsai trying to hijack Taiwan's public health for political aims,5/10/2017,"                              Taiwan's main opposition Democratic Progressive Party, DPP, Chairperson Tsai Ing-wen speaks during a press conference in Taipei, Taiwan, Wednesday, April 15, 2015. [Photo/IC]      Obviously Tsai Ing-wen was frustrated and found no better way to vent her disappointment at Taiwan's failure to receive an invitation from the World Health Assembly, which will open in Geneva on May 22.        In her 10th tweet on the matter on Monday, the leader of Taiwan tried to justify Taiwan's participation, knowing full well that will not happen.  She is reportedly dispatching a group of 20 to the WHA venue. Yet given the status quo of relations across the Taiwan Straits, it is actually impossible for Tsai's envoys to be admitted into the meeting. Tsai and her colleagues know that, especially after their abortive attempt last year.  Chances are the ""delegation"" they are sending will make a scene, as happened last year, and try everything possible to convey the message that Taiwan ""is being bullied"", and public health on the island is being put in jeopardy.  Such a narrative may resonate with some who sympathize but have no knowledge of the whole story. But at the end of the day, even these sympathizers will realize this is nothing but another episode in Tsai's game of autotomy-she is seeking to hijack public health in Taiwan to serve her political end of winning de facto statehood recognition for the island.  Tsai's argument for Taiwan's participation is misleading because it ignores the essential premise that the World Health Organization meeting is inter-governmental by nature, and that Taiwan is not a sovereign entity.  Taiwan did participate in the WHA meetings from 2009 to 2015. But that was under a special arrangement worked out by both sides of the Straits under the 1992 Consensus that both the mainland and Taiwan belong to one China. But the island's presence was never unconditional. That it participated in the name of ""Chinese Taipei"" and in the capacity of observer says it all.  Now the condition that allowed that goodwill arrangement does not exist under Tsai, who obstinately refuses to acknowledge the 1992 Consensus, there is certainly no legal basis for Tsai's argument. The mainland's position, on the other hand, has the full support of United Nations Assembly resolution 2758 and WHA resolution 25.1.  Tsai's argument is also porous because she is intentionally exaggerating the negative impacts of Taiwan's absence from the WHA. Public health professionals from Taiwan enjoy full access to WHA meetings and activities at the technical level. The WHO can also dispatch experts to the island to provide professional guidance when necessary.  Such exchanges were never an issue even pre-2009. Why should they be now?         "
Macron's French election win bodes well for ties with China,5/9/2017,"                              French President-elect Emmanuel Macron delivers a speech at his campaign headquarters after early results in the second round in the 2017 French presidential election in Paris on Sunday. Lionel Bonaventure / Reuters      The victory of independent centrist Emmanuel Macron in the French presidential election run-off on Sunday has allowed those worried about rising right-wing nationalism in Europe to heave a sigh of relief.        With Macron winning just over 66 percent of the votes, it is evident that his message of a strong and progressive Europe struck a chord with voters, even after the populist victories of the leave campaign in the United Kingdom and Donald Trump's election as US president.  His triumph strengthens France's place as one of the central pillars of the European Union, and bodes well for what it stands for: open trade, the free flow of people and cooperation.  Macron's victory, therefore, was also a victory for reason over extremism.  Yet he still faces many challenges ahead. The country has deep economic and social divisions, with a high unemployment rate, especially among the young people. And the abstention rate of around 25 percent, highest this century, and a record share of blank or spoiled ballots by more than 11 percent of the voters, show many felt neither Macron nor his opponent, anti-EU, anti-immigration Marine Le Pen, was speaking for them.  Meanwhile, France is still in a state of emergency following a string of terrorist attacks since 2015 that have killed more than 230 people. All of which mean it will not be easy for Macron to deliver on his message of change, hope, unity and healing.  One source of support could be China.  As President Xi Jinping said in a congratulatory message to the French president-elect immediately after his election win, both nations have significant strategic importance and international influence and share a responsibility for maintaining peace and facilitating development in the world.  Sino-French relations have been developing healthily and steadily in recent years, and there is ample common ground for win-win cooperation between China and France. Not least in the economic arena where Macron has pledged to promote globalization and free trade, for which China has now become the torchbearer.  There is also much space for improvement in their trade relations, which lag significantly behind Sino-German trade.  And as Macron noted previously, China can also be ""an important ally"" to France and Europe in tackling climate change and fighting terrorism.  Working together, as Xi proposed in his message, will ""move the strategic Sino-French partnership to a higher level"". This will benefit not only the two countries and peoples, but also global stability and development.         "
Initiative also seeks to connect different peoples and cultures,5/8/2017,"                                The Belt and Road Forum for International Cooperation is scheduled to be held in Beijing on May 14 and 15. As well as consolidating the international consensus for sustainable and inclusive development, the China-proposed initiative is forging stronger bonds among participating countries and promoting more mutual understanding between peoples with different cultural backgrounds.        Three years in the making, the initiative has expanded from its original design of being a way to create greater infrastructure connectivity and promote trade and investment, and it now embraces people-to-people and cultural exchanges to forge greater understanding and friendship.  China has signed agreements on cultural exchanges with many of the participating countries and carried out various bilateral cultural activities. It has also inked agreements with 24 countries involved in the initiative for mutual recognition of university degrees and other credentials.  China hopes deepened cooperation with participating countries in such fields as education, culture and tourism will help promote greater inclusiveness and openness, which in turn will provide intrinsic momentum to strengthen international collaboration under the framework of the Belt and Road.  The ancient land and maritime Silk Road routes used to serve as a nexus for international trade and cultural exchanges. Today, the world is in dire need of more communication and better understanding between different cultures, religions and civilizations.  Almost all the problems and crises facing the world today have their roots in a lack of communication and understanding. China's Belt and Road Initiative provides both a new vision and unique solutions for the world to achieve the goals of openness and shared development that are essential to counter the exclusiveness and intolerance that brew distrust and conflict.  The initiative embraces extensive consultation, joint contribution and shared benefits, which can help forge a community of shared destiny.  As President Xi Jinping has said on many occasions, the relationship between two countries is based on the affection between the two peoples, and stronger bonds at the people-to-people level can better unite peoples.  At the upcoming international forum, representatives from more than 100 countries are expected to explore ways to promote cultural and people-to-people exchanges.  Interactions along the ancient Silk Road shaped its spirit of commerce, which was not just the trade in commodities but also the impulse of inquiry and the interchange of cultures and ideas. Today, the Belt and Road Initiative embodies that spirit in its pursuit of solidarity and mutual trust, equality and mutual benefit, and its willingness to learn from others.         "
Japan's divisive TPP move seems mission impossible,5/5/2017,"                              Trade ministers of the United States and 11 other Pacific Rim countries attend a press conference after negotiating the Trans-Pacific Partnership (TPP) trade agreement in Atlanta, the United States, on Oct 5, 2015. [Photo/Xinhua]      During this week's meeting of the chief negotiators for the 11 countries remaining in the Trans-Pacific Partnership agreement, which was held in Toronto, Canada, on Tuesday and Wednesday, it became clear that Japan is keen to take over the helm relinquished by the United States, and it is pushing hard for the deal to be executed on time.  Tokyo's enthusiasm for the much weakened, if not dying, multilateral pact, is clearly politically motivated.  From the very beginning, the US-initiated pact, which was part of the previous administration's pivot to the Asia-Pacific, has borne the hallmarks of political calculation, as China, the world's second-largest economy, was deliberately excluded from what was claimed to be a pure economic arrangement.  And for Japan, which is already locked in a bitter maritime territorial dispute with China in the East China Sea, the TPP has emerged as another way for it to compete with China for influence in the region. So after newly installed US President Donald Trump pulled the plug on the deal, saying it was not in the US' best interests, Japan, fearing China would fill the vacuum left by the US and further expand its sphere of influence in the Asia-Pacific region, has been keen to keep the deal alive.  But, no matter how much Japan tries to breathe new life into the deal, with the withdrawal of the US, the future of the TPP looks bleak.  The 11 remaining Pacific-rim countries that agreed to the US-led deal are not united behind Japan's purpose, with Peru, for instance, having made public the idea of bringing China into the partnership. Not to mention that, without the US, the combined GDP of the remaining members now accounts for only 13 percent of the world's total, which reduces the significance of the pact.  In fact, sooner or later Japan will find it mission impossible to revive the TPP, let alone use it as a tool to contain China.  Nor does its anxiety over its neighbor's rise reflect the mainstream view of China as an important upholder of free trade and globalization.  In the face of the sluggish global economic recovery and growing protectionism, China has been increasingly looked upon as an important force to counter the fragmentation caused by such non-inclusive trade arrangements as the TPP.  Instead of adopting a divisive stance, China remains steadfast in vigorously working for an innovative, interconnected and inclusive regional and global economy, as proved by its advocating of negotiations on the more inclusive Regional Comprehensive Economic Partnership and its advancing of the Belt and Road Initiative.         "
Trump's DPRK stance offers Abe a way to achieve his aim,5/4/2017,"                              SHI YU/CHINA DAILY      Calling the Democratic People's Republic of Korea leader a ""pretty smart cookie"", and displaying amazing readiness to personally meet him, United States President Donald Trump has apparently softened his rhetoric, prompting some to imagine that once unlikely scenario might happen.  Although the White House was quick to roll back, shifting the limelight onto the ""right circumstances"", which spokesperson Sean Spicer said ""are not there right now"", Trump's remark is in line with his new-found determination to find a resolution to the DPRK issue.        Although the once clear-and-present danger of military conflict no longer seems as imminent, with both Pyongyang and Washington demonstrating restraint. It has not disappeared, and the road to denuclearization remains long and tortuous.  Not just because the US and the DPRK remain trapped in a vicious circle. In response to the latest military drill conducted by the US and the Republic of Korea-during which two nuclear-capable B-1B bombers joined forces with the aircraft carrier USS Carl Vinson and nuclear-powered submarines-Pyongyang accused Washington of pushing the peninsula to the ""brink of nuclear war"" through ""reckless military provocation"". And we have had earfuls of that following each nuclear or missile test by Pyongyang.  But also because the inevitable toll of any military action on the ROK weighs heavily on all decision-makers, and makes it extremely difficult to justify using force. That may be why the White House has chosen to remain somewhat vague and refrained from drawing a redline, despite its desire to mount maximum pressure.  The most likely outcome, then, is the US and other stakeholders find themselves bogged down in protracted debate over a feasible way to translate their wishes for a peaceful solution into acceptable-to-all actions, while the DPRK continues with its brinkmanship while avoiding crossing what it perceives to be the US' bottom line.  As a result, the DPRK will likely advance its nuclear weapons goals, even accomplish them. That would mean Japanese Prime Minister Shinzo Abe claiming justification for putting to rest his country's war-renouncing Constitution.  Abe has already managed to demolish legal constraints on ""collective self-defense"" without violating Article 9, and lifted the long-standing ban on weapons exports.  On Monday, he reiterated the need to revise the county's Constitution, citing tensions in the region. On the same day, Japan dispatched one of its largest warships to protect a US navy supply vessel.  To borrow a line from Trump, Pyongyang ""will have good missiles"", if the current stalemate persists.  Abe, on the other hand, can ride the waves of confrontation and see his dream come true, without contributing anything substantial to end the stalemate.         "
South China Sea should not block regional cooperation,5/3/2017,"                      A Chinese naval fleet completed a three-day visit to the Philippines on Monday. The first such visit in seven years provides the latest proof of the two countries' resolve to continuously expand bilateral interaction and deepen political mutual trust.  After paying a visit to the Chinese warship docked in his hometown of Davao City, Philippine President Rodrigo Duterte said he is open to the idea of conducting joint military exercises with China. This trust-building gesture is just one of the many examples set by the Philippine leader in his efforts to improve ties with China.  Since taking office in July, Duterte has been seeking to dispel the bad blood in bilateral ties and to usher in a cordial atmosphere so both countries can put behind them their skirmishes over maritime disputes, which were exacerbated during the tenure of his predecessor Benigno Aquino III, and advance their cooperation in a wide range of fields.  Thanks to the efforts of both sides, the relationship between Beijing and Manila is in a much better shape now, and tensions in their South China Sea disputes have subsequently abated.  As this year's chair of the summit of the Association of Southeast Asian Nations, the Philippines, under Duterte, has also played a constructive role in pushing for greater consensus among the members of the bloc to resolve the South China Sea disputes through peaceful negotiations.  The ASEAN summit statement delivered by Duterte on Sunday did not include strong wording about the South China Sea issue, which marked a major departure from the provocative attitudes and deeds of the previous Philippine government.  Beijing and Manila have also agreed to establish two-way consultation on the South China Sea issue. Their first bilateral meeting is scheduled for this month, and diplomats from both countries will discuss issues of common concern and the promotion of maritime and security cooperation.  Meanwhile, China and ASEAN are working hard to complete the drafting of a framework for the Code of Conduct for the South China Sea by midyear. At this important juncture, it would be counterproductive for any party to act in an irresponsible way.  Even with the rosier picture for bilateral ties, it is not surprising that there are still some differences between the two countries. Last month, remarks by the Philippine side on disputed isles in the South China Sea caused unnecessary concern.  Greater communication and engagement would bridge the differences and enable both sides to cherish the hard-won fruits in bilateral ties and pursue more.         "
Don't pit 'One Country' against 'Two Systems',5/2/2017,"                      The legal chief of Beijing's representative office in the Hong Kong Special Administrative Region has rebuffed insinuations that the central government is trying to ""mainlandize"" Hong Kong.  Speaking at a symposium in the city on Sunday, Wang Zhenmin, director of law at the Central People's Government Liaison Office in the SAR, rejected the notion that Beijing is not adhering to the principle of ""One Country, Two Systems"" and instead asserted it sincerely wants the policy to do well.  His comments come ahead of the 20th anniversary of the territory's return to the motherland, and at a time when certain forces with ulterior motives are trying to mislead the Hong Kong public by claiming ""two systems"" takes precedence over ""one country"".  This is nonsense, as the Basic Law makes clear in its very first article-Hong Kong is an inalienable part of China.  The principle of ""One Country, Two Systems"" was designed in the best interests of Hong Kong as well as of the country as a whole, but as the Basic Law makes clear, even though it enjoys a high degree of autonomy, the SAR is a local administrative region of the People's Republic of China.  ""One Country"" is the basis and precondition for ""Two Systems"", meaning without ""One Country"" there would be no grounds for talking about ""Two Systems"" in Hong Kong. That's because ""Two Systems"" refers to the mainland's socialist system and Hong Kong's capitalist system, which coexist in ""One Country""-the People's Republic of China.  Both Hong Kong and the mainland have been benefiting from their complementary relationship since 1997. With the advent of ""globalization"" it has never been more apparent that Hong Kong's economy must take advantage of being closely linked to that of the mainland, now the second largest in the world. The gathering momentum of the Belt and Road Initiative promises new opportunities for Hong Kong to excel as a hub for financial and other services.  The ""One Country, Two Systems"" is tailor-made for Hong Kong to continue to prosper as part of China without having to change its capitalist system or way of life. The central government will keep its promise and has shown nothing but unreserved support for the SAR whenever necessary. No one with a sensible mind can deny the nature of ""One Country, Two Systems"" or believe the latter can stand without the former.              "
Provocations push tensions to the brink,5/1/2017,"                      Hours after a United Nations Security Council meeting on the Korean Peninsula's nuclear issue, the Democratic People's Republic of Korea reportedly test-fired a ballistic missile on Saturday, which exploded after liftoff. Pyongyang's repeated testing of the international community's patience will lead to severe consequences that will increasingly be hard for it to swallow.  Its blatant violation of Security Council resolutions constitutes an act of open defiance to the international community's resolve to denuclearize the peninsula and points to the urgency of tackling both the symptoms and the root cause of the issue.  A vicious circle of provocation and retaliation has reigned in recent months, with Pyongyang pushing its nuclear and missile programs while the United States and the Republic of Korea resorting to massive military exercises and the deployment of an advanced US missile defense system in the ROK.  As a result, the degree of distrust and enmity has reached the highest it's been in years between the contested parties on the peninsula. One miscalculation and one misstep would easily push the two sides, separated by the Demilitarized Zone, to the brink of war.  At this stage, both sides should exercise utmost restraint because a head-on clash, even if a limited one, would lead to a costly price that neither side could afford to pay. Before diplomatic means are exhausted, those who have a penchant of trumpeting war rhetoric are being neither responsible to themselves nor others.  Pyongyang should awaken from the fantasy that its pursuit of nuclear capabilities and a missile program will bring it peace and security, as it has left the world community little choices but to tighten nonmilitary measures to rein in its dangerous ambition.  The country should know it is playing a dangerous and counterproductive game of provocation, which can backfire and reduce the chance for diplomatic mediation. In fact, its constant and escalating provocations have eroded the patience of stakeholders on the peninsula to defuse tensions through peaceful means.  Meanwhile, the US and ROK also need to do their part, and stop military threats and deployment of the Terminal High Altitude Area Defense, which is the practical way to mitigate distrust and defuse tensions so as to create the conditions for communication and dialogue.  Yet, as Foreign Minister Wang Yi pointed out in the UN Security Council meeting, no matter what happens, we should never waiver in our commitment to the goal of denuclearization.  A nuclear-free Korean Peninsula is the basic precondition for its long-term peace and stability, which caters to the interests of all parties as it is the only way to dispel reasonable concerns of all stakeholders, including DPRK and ROK, and this should be the right direction for all parties to strive for.         "
THAAD only hinders efforts to denuclearize peninsula,4/28/2017,"                              File photo shows Seoungju residents chant slogans during a protest against the government's decision on deploying a US THAAD anti-missile defense unit in Seongju, in Seoul, South Korea, July 21, 2016. The banner reads ""Desperately oppose deploying THAAD"". [Photo/Agencies]    The militaries of the United States and the Republic of Korea are accelerating installation of the controversial Terminal High Altitude Area Defense anti-missile system south of Seoul.    If, as US Pacific Command chief Harry Harris claimed, THAAD is expected to be operational ""in the coming days"", there is little chance of it being suspended because of protests from Beijing and Moscow, even though it comes at a time when Washington and its allies want them to commit more comprehensively and deeply to coordinated moves.  Although the official excuse has been Pyongyang's wayward stuntsmanship and the threat it poses, making THAAD a fait accompli and pre-empting any change of mind from the next administration in Seoul may be a more powerful driver behind the rush to get THAAD up and running in the ROK.  Of course, Beijing and Moscow have valid reasons to protest, because the advanced system upsets the regional strategic balance and its radar undermines Chinese and Russian security interests, even though both the US and the ROK claim otherwise.  And since the deployment of THAAD in the ROK is now seemingly done and dusted, China and Russia have no choice but to respond.  Yet, whatever form that takes, it will not be the end of the story, since the nascent coalition against Pyongyang's nuclear/missile program is likely to be collateral damage from the intransigence of Washington and Seoul.  Beijing and Moscow are in the same boat with Washington and its regional allies on denuclearizing the Korean Peninsula thanks to a shared security interest. And in the White House's latest rhetoric on Korean Peninsula denuclearization, China and Russia are referred to as ""partners in the region"", indicating unprecedented eagerness for a united front.  Beijing, however, has been identified as crucial to dissuading the DPRK from continuing along the path it has chosen. So much so that Washington seems to believe that Beijing alone can make a dramatic difference.  Beijing, on its part, has been consistent in adherence to diplomacy and pursuing a nuclear-free peninsula with the united efforts of all stakeholders.  The push to make THAAD operational in the ROK, however, creates a serious distraction for Beijing, because it represents a new security threat to it, one it must now address as a matter of urgency.  Washington and Seoul claim Beijing is misreading the situation and overreacting, but that is because they are not willing to take Beijing's concerns seriously and have not looked at the matter from Beijing's perspective.  Seoul does not seem to care what this means in the long run. But THAAD threatens to permanently change the regional landscape and only adds new dynamics to a situation that was already complex and requiring of careful handling.               "
