"title","date_published","text"
"US spying activities are out of control","2013-11-18","                         When Internet security firm Mandiant issued a report in February accusing a so-called Shanghai-based People's Liberation Army Unit 61398 of hacking into the computers of a wide range of US industries, congressmen, government officials, intelligence officers and a largely unquestioned news media in the United States immediately jumped on the bandwagon railing against China.   No one listened when the Chinese government denied the allegations and claimed that China itself has long been a major victim of cyberattacks, many of which originated from the US.   A story by Adam Taylor of New York-based Business Insider on Feb 19 was largely ignored in the US when the author, through his interviews with many Internet security experts, pointed out the many flaws in the Mandiant report.   Though Mandiant is still trying to recycle its speculative story into a report now being prepared by the US-government-funded US-China Economic and Security Review Commission, no one seems to be paying attention. Some so-called cyber security experts who ran amuck smearing China in the old days have also chosen to keep quiet.   The reason is simple. Whatever China or any other nations have done, it looks insignificant compared to the gigantic spying scheme undertaken by the National Security Agency, as revealed by its former contractor Edward Snowden.   It has also become increasingly clear now why the US government had panicked so much after Snowden's initial exposure in June. Snowden has shown that NSA is spying virtually on everyone from world leaders and international institutions to corporations and ordinary folk.   Reuters reported last week that US President Barack Obama ordered a halt to eavesdropping on the Washington-based headquarters of the International Monetary Fund and World Bank. He had earlier ordered a stop to spying on the United Nations.   The phone tapping of German Chancellor Angela Merkel and more than 30 world leaders, such as those of Brazil and Mexico, show the recklessness of the NSA's activities. As did the spying on the Brazilian oil company Petrobras, China's telecom giant Huawei, and other companies in Europe and other parts of the world.   The New York Times' report last week that AT&T was giving the bulk of its call records to the CIA and getting paid as much as $10 million a year for it has added more to Snowden's early unveiling of NSA's phone data mining and spying on Internet giants such as Yahoo and Google. Last week Google executive chairman Eric Schmidt blasted the act as ""outrageous"".   The NSA has collected its data in Asian countries by installing equipment inside US embassies and in the diplomatic missions of other ""Five Eye"" nations, such as Australia, Britain and Canada, according to report by the Sydney Morning Herald. The news sparked outrage in the past weeks in China, Indonesia, Malaysia, Thailand and other countries in the region.   With their huge technological edge over other countries, US spy agencies clearly feel they can do anything to break into another's privacy. In a sense, its cyberattacks on China must be vastly underestimated, since a large number of them are probably not detected by China given the technology gap.   Embarrassed by protests from angry allies such as Germany, Obama has asked for a review of the NSA's spying programs, both in and outside the US.   But no one should be optimistic about such a review, although more Snowden revelations are on the way, which should shed more light on the US' murky espionage program.   If Obama truly feels that a lot of what NSA has been doing is wrong and should be stopped, he should thank Snowden for helping to expose these activities. I doubt Mandiant would ever be interested in taking on an ambitious investigation into the omnipresent global hacking activities engaged in by the NSA.   The author, based in Washington, is deputy editor of China Daily USA. Email: chenweihua@chinadailyusa.com      (China Daily 11/18/2013 page8)         "
"Rebalancing puts brake on better relations","2013-11-08","                      The US rebalancing to the Asia-Pacific has unsettled relations with China, and distrust between the two countries has deepened since the United States started relocating its massive military assets to the region.   On Tuesday, Admiral Samuel J. Locklear III, commander of the US Pacific Command, said that basing a large portion of the US navy in the Pacific should not be viewed as unusual.   Then on the same day, US Defense Secretary Chuck Hagel vowed that the US will maintain its military supremacy. However, his comment that the Pentagon is not taking the lead in this rebalancing shows that the US has finally realized that its overemphasis on the military component has been unwise.              Pang Li / China Daily      Robert Ross, a professor of political science at Boston College and an associate at the John King Fairbank Center for Chinese Studies at Harvard University, wrote in Foreign Affairs magazine that the Barack Obama administration's rebalancing is not contributing to stability in Asia, instead it is making the region more tense and a conflict more likely. Military aircraft and naval ships now crowd the region's skies and water. The US risks getting involved in hostilities over islands that are strategically irrelevant and economically marginal to it.   US arms sales to the region has increased dramatically. The region, as Locklear admitted, has become one of the most militarized regions in the world.           "
"A different view outside Washington","2013-10-25","                      Since moving to Washington in January, I have followed closely what the White House, Congress and the leading think tanks say about China and US-China relations. The comments by senior administration officials about issues such as cyber security and tension on the Korean Peninsula and maritime territorial disputes in the South and East China Seas are frequently red hot.   There is no doubt that the US capital is not just a major source of news and events, it's also where people are extremely good at spinning the news.   So a trip early this week to the Midwestern state of Iowa to cover the celebrations for the 30th anniversary of ties between Iowa and Hebei province was a welcome change and shows how the focus should be on different topics, those at the sub-national or people-to-people level.                Zhou Benshun, Party secretary of Hebei province, shakes hands with Iowa State Governor Terry Brandstad after the signing ceremony for 20 memoranda of understanding between businesses as Hebei and Iowa mark the 30th anniversary of their sister-state relationship. Chen Weihua / China Daily  The enthusiasm for more cooperation exhibited by both Iowans and the some 200 folks from Hebei that attended the occasion was obvious during the visits to schools such as Drake University, and businesses such as Hy-Line International, a genetics company that raises and sells chickens globally, or touring the Kimberley farms, which sell one in every four rows of soybeans to China.   You can tell that everyone feels that by working together the potential for mutual benefits is boundless. This is certainly the message that came from Governor Terry Branstad, Muscatine Mayor DeWayne Hopkins and business leaders.            "
"US averts default but not trust deficit","2013-10-19","                           Shortly after the US Senate voted on Wednesday night to end the 16-day part shutdown of the federal government by raising its debt ceiling, President Barack Obama said there was a lot of work to be done, including the need to earn back the trust of the American people.   That is indeed true. Recent Gallup and Pew Research Center polls show that the American public's confidence in the Obama administration, the Congress and the US economy has nose-dived since the latest political and financial stalemate in Washington began. But Obama failed to even mention that the US should also try to win back the trust of the people around the world, especially if the US still wants to maintain its global leadership.          Senator John McCain (R-AZ) talks to reporters in the US Capitol in Washington October 16, 2013. Senate Democratic leader Harry Reid and Senate Republican leader Mitch McConnell agreed to raise the US debt limit and end the government shutdown. [Photo/Agencies]   At the joint annual meeting in Washington last week, World Bank President Jim Yong Kim and International Monetary Fund Managing Director Christine Lagarde both had warned the US of the disastrous consequences of a possible debt default. And in a statement, finance ministers and central bankers representing the world's top 20 economies had urged the US to take urgent action to address short-term fiscal uncertainties.   In fact, the part shutdown of the US government and the raising of its debt limit had become such a pressing topic at some seminars that serious discussions on the global economic recovery and other matters were put on the backburner. Some moderators even vowed to ensure that their seminars were not hijacked by a debate over the US debt ceiling and government shutdown. But that often proved a difficult task given the clout of world's largest economy.   The political farce staged in Washington has hurt the US' standing in the world, as Obama also admitted in his Thursday speech. Countries such as China and Japan, the two largest holders of US Treasuries, have every reason to complain that Washington has been playing an irresponsible game by putting their assets at risk.            "
"Switching to a win-win mindset","2013-10-11","                      The partial US federal government shutdown, which reached its 10th day on Thursday, has been a mess for tens of thousands of Chinese tourists visiting the US during China's National Day holiday week.   Major attractions, including the Statue of Liberty, Yellowstone and Yosemite national parks and the National Mall with its dozen museums, have been closed since Oct 1.     Tourists walk past US Park Service rangers manning a barrier at the World War II Memorial in Washington, as the partial government shutdown entered day six on Sunday. [Photo/Agencies]  A simultaneous fight over raising the US debt ceiling has caused deep concern for China and other major US debt holders.   However, some US pundits believe that the Chinese have reason to celebrate.   At least that was the feeling I got at an Oct 2 function when several pundits at the Center for Strategic and International Studies in Washington talked about how US President Barack Obama's cancelation of trips to the Philippines and Malaysia represented a win for China and a loss for the US. They might have said just two days later that it was huge victory for China when Obama decided to abort the whole East Asia trip.   Richard Haass, president of the Council on Foreign Relations and a former State Department official, shared this view in his article discussing the repercussions resulting from Obama's Asia absence.   It seems that without the benefit of Obama's presence, East Asia will suddenly fall apart or China will take the opportunity to rock the boat.   What we have seen, though, is that President Xi Jinping has not altered his plans in order to take advantage of Obama's absence. What we have also seen is that Chinese leaders laid out their vision for common prosperity, peace and stability in the region. That kind of peace, stability and economic integration has benefited the region, including China. So it would be foolish to suggest that China wants to see conflict in the region.            "
"Obama's argument deeply flawed","2013-09-27","                      The United States is exceptional, President Barack Obama insisted on Tuesday addressing the United Nations General Assembly, clearly in a bid to refute Russian President Vladmir Putin's criticism of American exceptionalism in a recent article published in The New York Times.   In fact, Obama's speech was exceptional as he tried to lecture the leaders and representatives from countries around the world. He said that next year an international coalition will end its mission in Afghanistan, having achieved its task of dismantling the core of al-Qaida that attacked the US on 9/11.    United States President Barack Obama (R) meets with Palestinian President Mahmoud Abbas during the United Nations General Assembly at the UN headquarters in New York Sept 24, 2013. [Photo/Xinhua]  However, Seth Jones, a senior political scientist at the Rand Corporation and a former special adviser at US Special Operations Command, has long argued that al-Qaida is far from defeated as there has been a net expansion in the number and geographic scope of al-Qaida affiliates and allies over the past decade. It would be surprising if the US president was not aware of this.   Obama also claimed that the US has limited the use of drones so they target only those who pose a continuing imminent threat to the US, where capture is not feasible and there is a near certainty of no civilian casualties.   But was he admitting that he had not exercised enough caution and apologizing because he had dramatically increased drone attacks in the past years?            "
"Deal on Syria is good news for Obama","2013-09-17","                      The agreement reached by Russia and the United States in Geneva on Saturday to bring Syria's chemical weapons under international control was good news not just for the Syrian people but also for US President Barack Obama.   Many US commentators and politicians have argued that the deal was a win for President Vladimir Putin and a loss for Obama. They cannot tolerate the fact that the deal was initiated by Russia instead of the US, which has been dominating global affairs for decades. To them, Obama was beaten by Putin in the fight for prestige.       Russia's President Vladimir Putin makes a statement on issues connected with chemical weapons in Syria at the Novo-Ogaryovo residence outside Moscow. [Photo/Agencies]    That is why some became hysterical when The New York Times published a piece on Thursday entitled ""A Plea for Caution from Russia"" written by Putin, in which he called on the US to respect the United Nations system, warned of the possible disastrous consequences of US intervention and challenged American exceptionalism.   However, so far, none of the frenzied words from US Congressional leaders and columnists have made a good counterargument. In a country that touts itself as the champion of freedom of the press and speech, some even questioned how such a ""propaganda"" piece got into The New York Times. Some charged the Times and the public relations firm Ketchum, which facilitated it, of ""abetting and aiding America's enemy"".   All these only prove that Putin's words were indeed powerful and to the point.            "
"Obama echoing George W. Bush's stance","2013-09-06","                      Former US Congressman Allen West has said President Barack Obama's going to Congress for approval for military action in Syria is intended to make the lawmakers a scapegoat if things go wrong.   That is probably true.   Otherwise, it is hard to explain why Obama has suddenly changed course and taken Congress seriously. Throughout his past four years and seven months in office, Congress has repeatedly tried to block his plans with many successes. In return, Obama rails against Capitol Hill, calling it ""increasingly dysfunctional"".   But the heated debate in the British Parliament, which finally rejected Prime Minister David Cameron's call for military action against the Syrian government, must have put enormous pressure on Obama to consult Congress. The debate was broadcast live in the US and widely covered by the US media.   However, Obama has never ruled out taking military action without the authorization of Congress. He may still order missile strikes on Syria even if the House shoots down his resolution and if international law is set aside. And there is no indication that Obama will do exactly what David Cameron has done by admitting the defeat and saying, ""I get that and government will act accordingly.""   Whether he will act without Congress' support, we will only find out when his proposal is rejected by the House.   It is a similar situation with the United Nations.   Obama said in Sweden on Wednesday that he respects the UN process. But if that is the case, why does he insist on bypassing the UN Security Council for a vote that could legitimize military action against Syria under international law?   Even Swedish Prime Minister Fredrik Reinfeldt, who was standing next to him on Wednesday said he opposes military intervention without UN authorization.   UN Secretary-General Ban Ki-moon also said on Wednesday that under the UN Charter, US-led strikes on Syria would be illegal unless authorized by the Security Council or if made in self-defense.   The reason Obama has not gone through the Security Council is clear. His resolution stands no chance of being passed. This is not only because Russia and China want a diplomatic solution to the crisis, it is also because many countries remember how the US and NATO abused the no-fly-zone resolution on Libya two years ago to pursue regime change and they are not convinced by the US allegation that Syrian government forces used chemical weapons.   There is little confidence in US intelligence after the whole world was duped into believing Iraq had weapons of mass destruction, and we are still waiting for the conclusions of the UN investigation into the allegations of chemical weapons use, which could take another two or three weeks.   While the rest of the world looks up to the UN, Obama clearly thinks that the UN Security Council is useful only when it sings the tune the US wants it to.   Obama has also tried to hijack the will of the people by saying: ""My credibility is not on the line. The international community's credibility is on the line"" and ""I didn't set a red line, the world set a deadline."" Obama clearly likes to think that he is the world, or at least the US is the world.   It reminds me of George W. Bush's words that ""either you are with us, or with the terrorists"".   The author, based in Washington, is deputy editor of China Daily USA. chenweihua@chinadailyusa.com     (China Daily 09/06/2013 page8)         "
"No military resolution to Syrian crisis","2013-08-31","                      US President Barack Obama spoke passionately at the 50th anniversary of the March on Washington for Jobs and Freedom led by Martin Luther King Jr. on Aug 28, 1963. But the two African Americans appear starkly different despite both being Nobel Peace Prize winners.   While King, a civil rights leader, is widely known for his advocacy of non-violence even in the face of violent police action against blacks, Obama feels compelled to use force against Syria. It is another matter that he is on record saying that there is no military resolution to the Syrian crisis.   Obama did not even bother to get the authorization of the United Nations Security Council before considering an attack on Syria for the alleged use of chemical weapons by the Bashar al-Assad government, an accusation that has not convinced the world.   In 2003, the world was angry when former US president George W. Bush decided to invade Iraq. However, the Bush administration at least sent Colin Powell, then secretary of state, to the UN to make a case, albeit with falsified evidence from US intelligence operatives.   Ironically, Obama had opposed the invasion of Iraq while current Secretary of State John Kerry, then a senator, wanted Bush to try all diplomatic means before launching an attack.   While Obama is eager to launch cruise missiles against Syria, Kerry is wasting the joint diplomatic efforts he and Russian Foreign Minister Sergei Lavrov made over the past months to hold an international peace conference on Syria by inviting representatives of different rebel groups along with government officials to talks.   Among Americans, the support for military intervention in Syria is only 25 percent that too on condition that Assad has indeed used chemical weapons. Otherwise, the support for an attack is only 9 percent, according to an Ipsos/Reuters survey. And the Arab world, which has been suffering the consequences of Western military interventions over the past decade, has this time declined to back a retaliatory military strike against Syria.   UN Secretary General Ban Ki-moon, too, is against a US military strike and issued a statement on Wednesday urging UN member countries to explore all diplomatic options to bring all Syrian parties to the negotiating table. Apart from emphasizing that there is no military resolution to the crisis, Ban has strongly opposed the flow of weapons into Syria, saying that ""we must ask (is) what have those arms achieved but more bloodshed"".   The biggest blow to Obama and his British ally, Prime Minister David Cameron, came on Thursday when the UK Parliament rejected military action against Syria. While a similar lively and heated debate in US Congress is lacking, many US lawmakers have warned Obama that he should seek Congress' approval before launching a strike, a suggestion the president does not seem to care much about.   While Obama could go it alone against Syria to ""keep his words"" and not really to protect Syrian civilians there is no doubt that a military strike will result in more chaos and disaster not just in Syria, but also the entire region which is already mired in conflict. We have seen that in the case of Iraq as well as Afghanistan.   You break it, you own it and fix it is a popular saying in the US, and Americans believe in it. But the US did not follow it either in Iraq or in Afghanistan despite wasting trillions of dollars of US taxpayers' money. The situation in Syria will be worse if the US plans a hit-and-run military action against Assad.   Obama should see reason, drop his plan for military action and seek non-violent solutions. By doing so, he may feel a loss of face for not fully honoring his ambiguous promise of taking action against the Syrian government if it crosses the ""red line"", but he could avoid losing face big time by not creating a humanitarian crisis larger in scale than the one in Iraq.   The author, based in Washington, is deputy editor of China Daily USA. chenweihua@chinadailyusa.com   (China Daily 08/31/2013 page5)         "
"Manning case a dark moment in US history","2013-08-24","                                 US soldier Bradley Manning, who leaked a trove of US government and military information to WikiLeaks, was sentenced to 35 years in prison on Wednesday.   Without Manning, people around the world would not have known the many secrets of the Guantanamo Bay detention camp, and the hidden American atrocities in Afghanistan and Iraq, including the killing of civilians and journalists. Had it not been for people like Manning, such information would still be lying among the mountains of classified documents, and the US government would still be glorifying the wars.   No wonder, the court decision was immediately condemned by the American Civil Liberties Union. Ben Wizner, director of speech, privacy and technology project of the union, says something is seriously wrong with the justice system when a soldier who shares information with the press and public gets a more severe punishment than those who torture prisoners and kill civilians.   The United States led the invasion of Iraq to ""find"" weapons of mass destruction, which of course the Americans knew were not there. The US and its Western allies turned Iraq into a war zone, causing the deaths of tens of thousands of civilians. But still no one has been held responsible, let alone sentenced to 35 years behind bars, for those crimes.   I liked what comedian Steve Colbert said when Manning was acquitted three weeks ago of the most serious charge of aiding the enemy but was found guilty of violating the Espionage Act. Colbert ""discovered"" that Manning was actually spying for the American people against the enemy. And the enemy was clearly the government.   On Wednesday, Manning's defense lawyer David Coombs read an eloquent letter from Manning, seeking pardon from US President Barack Obama. In the letter, Manning explained why he leaked the information. ""It was at this time I realized that (in) our efforts to meet the risk posed to us by the enemy, we have forgotten our humanity. We consciously elected to devalue human life both in Iraq and Afghanistan Whenever we killed innocent civilians, instead of accepting responsibility for our conduct, we elected to hide behind the veil of national security and classified information in order to avoid any public accountability.""   Manning compared the war in Iraq and Afghanistan to the dark moments in US history, including McCarthyism and the Japanese-American internment camps. He believes many of the US actions since Sept 11, 2001, will one day be viewed in a similar light. The 25-year-old quoted late American social activist Howard Zinn as saying that there is not a flag large enough to cover the shame of killing innocent people.   Manning challenged Obama by saying: ""If you deny my request for a pardon, I will serve my time knowing that sometimes you have to pay a heavy price to live in a free society. I will gladly pay that price if it means we could have a country that is truly conceived in liberty and dedicated to the proposition that all women and men are created equal.""   I guess a lot of people are eager to know Obama's response to the letter. Will the Nobel Peace Prize winning president pardon Manning and have the courage to acknowledge and apologize for the war crimes in Iraq?   As a young senator from Illinois, Obama bravely opposed the invasion of Iraq in 2003. Although he must have drawn a lot of criticism for his remark and even been labeled unpatriotic, today it is clear that those who opposed the war are the real heroes and real patriots.   That is how Manning should be seen. He is a real patriot who loves his country and humanity. And Obama could prevent this case from becoming a dark moment of his presidency by granting Manning pardon.   The author, based in Washington, is deputy editor of China Daily USA.   chenweihua@chinadailyusa.com      (China Daily 08/24/2013 page5)         "
"US shows no remorse for drone attacks","2013-08-20","                         On Tuesday, Medea Benjamin led a dozen protesters outside the Walter E. Convention Center in Washington D. C. against the United States' use of drones. Inside, the Association for Unmanned Vehicle Systems International, including manufacturers who made the drones, was meeting with participants from all over the world.   The co-founder of Code Pink, a grassroots peace and social justice movement, was protesting at the Obama administration's excessive use of armed drones and the infamous Guantanamo detention center.   It was Medea Benjamin who barracked Barack Obama when the US president made a counterterrorism speech at the National Defense University in Washington in late May.   When I asked the 61-year-old veteran political activist why there seems to be so few Americans rallying behind her, Medea said it is because Americans have been living in fear for the past 10 years, and they have been duped into believing that these drone strikes were very precise.   That is clearly not the case. According to the Bureau of Investigative Journalism, which tracks drone attacks, about 411 to 890 civilians, including 168 to 197 children, were among the 2,548 to 3,549 deaths in 370 drone attacks in Pakistan as of July 2013. In addition, 1,177 to 1,480 people were injured.   The Obama administration has authorized 318 drone attacks in Pakistan, 52 were authorized under George W. Bush's 8-year presidency.   ""Drones fly, children die"" was one of the banners I remember seeing on TV amid angry Pakistani protesters against the US drones.   After leading an investigation by a UN team, in March, Ben Emmerson, the United Nations special rapporteur on human rights and counterterrorism, called the drone attacks a violation of Pakistan's sovereignty. Earlier he said he would present a report to the UN General Assembly in October after investigating drone strikes in Pakistan, Yemen, Somalia, Afghanistan and the Palestinian territories.   The US has not declared war on any of these countries that are targets of its drone strikes.   On Tuesday in Islamabad, Pakistan, UN Secretary General Ban Ki-moon condemned armed drone attacks. He said the use of armed drones, like any other weapons, should be subject to the long-standing rules of international laws.   The drastic escalation of drone attacks by Obama has also been criticized by some US lawmakers for waging and expanding war without going through the US Congress.   Obama indicated there would be a shift in his administration's drone policy back in May when he was interrupted by Medea Benjamin of Code Pink, but there is nothing to suggest that a shift has happened.   On the contrary, reports show that the US conducted nine drone strikes in the impoverished Arab state of Yemen in the two weeks before last Saturday, which killed a total of 37 suspected militants. Some argued that the so-called militants or combatants actually include all males in a particular area.   Just as there was toward the Iraq War in 2004, there are a higher percentage of people opposing the drone strikes outside the US than inside.   A Pew Center survey released late last month revealed that the vast majority of people outside the US oppose the drone strikes while 61 percent in the US supported.   This is because of huge propaganda efforts of the US government, the military, the CIA, the big corporations that manufactured killer drones and the lobbyists for all of the above. The mainstream US media is not shy about showing gruesome images, except when they are of innocent civilians killed by US drones.   Medea Benjamin certainly has more supporters globally than inside the US. The UN General Assembly can prove that in October in its vote on US drone strikes.   The author, based in Washington, is deputy editor of China Daily USA. chenweihua@chinadailyusa.com      (China Daily 08/20/2013 page8)         "
"Bring back blue skies and white clouds","2013-08-10","                              I spent last weekend touring the Washington National Arboretum, where a China Garden is expected to be built, and the Mormon temple in Kensington, Maryland, whose spikes seem to be piercing the sky and something that I have seen many times driving into Washington DC through Capital Beltway.  I clicked photographs of the Capitol Columns in the arboretum and the golden spikes of the temple from various angles. But something kept distracting me from admiring the beauty of structures. It was the blue sky with fluffy white clouds in the background, something common in DC but rare in Shanghai or Beijing.  Chinese visitors to the US no longer feel awed by the skyscrapers in New York City and the Metro tunnels which go so deep underground in DC; Shanghai's skyscrapers are actually taller now. Topped out last week, the 121-story, 632-meter Shanghai Tower will be the second tallest building in the world upon completion next year, surpassed only by the Burj Khalifa in Dubai.  Beijing and Shanghai both have extensive subway systems, mostly built in a short time span before the Beijing 2008 Olympic Games and the Shanghai 2010 World Expo. They are already among the longest in the world, surpassing the historic ones in London, Moscow and New York.  However, when you look out of the skyscrapers in Shanghai's Lujiazui or exit a subway station along Chang'an Avenue in Beijing, you will rarely see the kind of blue sky and white clouds I saw last weekend. In fact, I cannot remember the last time I saw a bright sun in Beijing. I like telling my Beijing friends and colleagues that it is often shrouded in smog, like a ""salty egg yolk"".  China's rapid modernization over the past more than three decades has narrowed much of the gap with the developed world. But it has sharply widened the gap on the environmental front. Before the reform and opening-up, which began in the late 1970s, China was an economy of scarcity. Many items, including cloth, were rationed. Now China supplies the world with a dazzling array of manufactured goods, and China-made garments clothe a good part of the world.           "
"US crusade to hide the truth of spying","2013-08-02","                        It has become increasingly clear now why the United States government is so anxious to crack down on whistle-blowers, pursuing over 20 charges against Bradley Manning, a US soldier who gave secret government and military documents to WikiLeaks, hunting down former National Security Agency contractor Edward Snowden who revealed the NSA's vast surveillance programs around the world, and even trying to arrest Julian Assange, the WikiLeaks' editor-in-chief and founder who published secret files.   On Wednesday, Glenn Greenwald, one of the first journalists to report Snowden's revelations in May in the British newspaper The Guardian, again shocked the world by reporting another US secret surveillance program revealed by Snowden.   The so-called XKeyscore program is touted by NSA in its training materials as its ""widest-reaching"" system for developing intelligence from the Internet. It allows analysts to search with no prior authorization through vast databases containing e-mails, online chats and the browsing histories of millions of individuals. This new revelation showed how easy it is for the administration to access databases, which US President Barack Obama and House Intelligence Committee Chairman Mike Rogers have blatantly denied.   An analyst just has to fill out a simple on-screen form giving a broad justification for the search. The requests are not reviewed by a court or any NSA personnel before they are processed.   The new revelation means that if Snowden, reportedly issued Russian entry document on Thursday, is sent back to the US, he will face more charges than Manning, whose sentencing hearing began on Wednesday.   Also on Wednesday, senior US intelligence officials testified before the Senate Judiciary Committee on the surveillance programs and released classified documents regarding the massive gathering of phone records, as revealed by Snowden.            "
"Racial equality still a dream in the US","2013-07-27","                        The protests sweeping the United States last weekend over the acquittal of George Zimmerman, a neighborhood watch coordinator who was charged with the second-degree murder and manslaughter of 17-year-old African-American Trayvon Martin, is a bitter reminder that racial tensions are still strong four and half years after the country elected its first African-American president.   In Oakland, California, protesters burned flags, vandalized police cars and smashed shop windows.   ""And when you think about why, in the African-American community at least, there's a lot of pain around what happened here, I think it's important to recognize that the African-American community is looking at this issue through a set of experiences and a history that - that doesn't go away,"" President Barack Obama said, calling for calm.   ""There are very few African-American men in this country who haven't had the experience of being followed when they were shopping in a department store. That includes me. And there are very few African-American men who haven't had the experience of walking across the street and hearing the locks click on the doors of cars. That happened to me, at least before I was a senator. There are very few African-Americans who haven't had the experience of getting on an elevator and a woman clutching her purse nervously and holding her breath until she had a chance to get off. That happens often,"" Obama added.   There is no doubt that the 2008 election of Obama as the first African-American president was a milestone toward racial equality.   There are other landmarks, too.   In the US capital, the Martin Luther King Jr Memorial is getting ready for the 50th anniversary of the famous March on Washington on Aug 28.   When I bought commemorative stamps in February that marked the 100th birthday of activist Rosa Parks, it occurred to me that the lives of African Americans are vastly different now.            "
"Candid talk is the right way forward","2013-07-19","                         A positive sign from the June no-necktie summit between Chinese President Xi Jinping and US President Barack Obama in Sunnylands, California, is the tone they set for building a new type of relationship between major powers, one that demands they work together to widen cooperation and narrow differences.   Although that proposal still calls for more content, you could almost hear and feel that message throughout the fifth round of the China-US Strategic and Economic Dialogue in Washington last week, when senior officials from both sides gathered to discuss a wide range of thorny issues.   It was in sharp contrast to the rhetoric last year when Republican presidential candidate Mitt Romney made a number of ""Day One"" vows about getting tough with China - Obama following suit with some harsh words of his own.   It was also in sharp contrast to the buildup to the Sunnylands summit when the only words about China in the United States were allegations of Chinese cyberattacks.   The National Security Agency contractor Edward Snowden's revelations changed that: Those noisy folks that accused China of hacking US computers have kept relatively quiet lately. Yet this does not mean that the two sides have become closer on the issue.   The US has tried to play down Snowden's disclosures, arguing that it is what every government does. However, many countries, including its allies, are furious at the excessive US spying. China, which has been a victim of repeated cyberattacks, believes that international norms on cybersecurity should be worked out through the United Nations.   No one knows when the two will reach a consensus on the issue, but the good thing is, both have agreed to discuss the issue through the newly launched working group on cybersecurity.   Another newly established group - the joint working group on climate change - actually achieved concrete results, with the world's two largest economies and two largest greenhouse gas emitters announcing five initiatives to cut emissions and reduce air pollution.   The S&ED last week identified 91 areas for further cooperation in strategic areas and both countries promised more economic, trade and investment cooperation. Both seem excited about the prospect of starting formal talks on a bilateral investment treaty.   However, differences remain, for example over the territorial disputes in the South and East China Seas, the US' restrictive policies on high-tech exports to China and the US rebalancing to Asia strategy.   Given their huge differences in political, cultural, historical and social backgrounds, the two nations will possibly have to live with some of their differences for a long time to come.   Some people have criticized the Sunnylands summit for failing to produce concrete deliverables, except the agreement on phasing out hydrofluorocarbons, potent greenhouse gases.   My feeling is that the most important success at Sunnylands was indeed the tone struck and the consensus that both sides should work together to avoid the catastrophic historical norm of conflict between a rising power and an existing power. It certainly established a clear direction for the two countries to follow.   As the co-chairs of the S&ED for the first time, Vice-Premier Wang Yang, State Councilor Yang Jiechi, and Secretary of State John Kerry and Secretary of the Treasury Jack Lew got to know each other better, paving the way for a better future working relationship. The same is true for the dozens of cabinet officials and ministers from the two governments, many of whom also met for the first time.   US officials have already praised Wang for his sense of humor. And that was a good beginning.   The four co-chairs often described their talks as a ""candid discussion"", which, compared to the shouting games and lecturing we have seen so often in the past, shows the relationship is maturing.   The author, based in Washington, is deputy editor of China Daily USA. chenweihua@chinadailyusa.com       (China Daily 07/19/2013 page8)         "
"Obama trying to get foothold in Africa","2013-07-05","                      In the past 10 days, US President Barack Obama has done two quite extraordinary things. On June 25, he rolled out new measures to fight climate change by using his executive powers; then a day later, he left for Africa for a weeklong three-nation visit. It was his first presidential visit to sub-Saharan Africa, except for a brief stop in Ghana in 2009.   His trip to Senegal, South Africa and Tanzania was focused on trade. The United States is keen to get a foothold in the continent, as emerging economies, such as China, India, Brazil and Turkey, already have a fast-growing footprint in Africa. In 2009, China overtook the US as Africa's largest trade partner and bilateral trade was close to $200 billion in 2012, compared with $10 billion in 2000, and the direct investment in Africa was $2.9 billion in 2012. China has been building roads, bridges, airports and other infrastructure, and its investment in manufacturing has equaled its investment in mining. In 2011, more than 1 million Chinese visited the continent.   Obama said he does not feel threatened by the growing trade and investment in Africa by emerging economies such as China, but he quickly made a pointed remark: ""If someone says they want to come build something here, are they hiring African workers? If somebody says that they want to help you develop your natural resources, how much of the money is staying in Africa?""           However, Mwangi Kimenyi, director of the Africa Growth Initiative at the Brookings Institution, said Obama's visit is just a ""guilt trip"". He said the idea that China is not helping Africans is nonsense. ""China works with Africans, and we have seen major opportunities opening up because of China,"" he said.   It is common for US leaders to point accusing fingers at China when visiting Africa. But the lack of interest in Africa among US citizens is obvious despite the fact that 13 percent of its population is African-American.   While many emerging economies see Africa as a growing force, many in the US are still guided by the outdated view of Africa as a ""hopeless continent looking for handouts"", to use the words of Kimenyi.   The lack of interest is also reflected in the news media. For example, CNN International runs a wonderful program called Inside Africa, but it is simply not available in the US. Meanwhile China's State broadcaster China Central Television devotes more time to African news than any major network in the US.   Obama may not realize that while he was busy meeting officials and announcing a multibillion-dollar electricity initiative, intended to double access to electricity in sub-Saharan Africa, which he hopes will be his legacy in Africa, most US broadcasters had zero coverage of his trip or at most 40-second clips.   In sharp contrast, the trial of George Zimmerman, who is accused of second-degree murder in a case that has triggered a heated racial debate in the US, has received unlimited airtime for weeks.   There is no doubt that companies from all countries, including China, must constantly improve their practices in Africa, or anywhere else in the world for that matter. Yet Obama should first get more US citizens, including himself, interested in Africa, instead of throwing a jab at other countries.   That is the best way for the US to play catch-up in Africa.   The author, based in Washington, is deputy editor of China Daily USA. E-mail: chenweihua@china-dailyusa.com   (China Daily 07/05/2013 page8)         "
