"title","date_published","text"
"Strategic assets' plan will add fuel to peninsula fire","
            
          China Daily |
            Updated: 2017-08-31 07:25
          ","                              Democratic People's Republic of Korea launches a long range rocket launched into the air in this file still image taken from KRT video footage, released by Yonhap on February 7, 2016. [Photo/Agencies]    Reactions to the Democratic People's Republic of Korea's latest provocation have followed the age-old script:    Pyongyang insisted it was exercising its legitimate right to ""self-defense"" by firing a ballistic missile over Japan on Tuesday. For the United States, the Republic of Korea, and Japan in particular, it was an exceedingly provocative gesture not seen in almost a decade. So much so that Japan activated its J-Alert system in northern areas, conducted drills to test its anti-ballistic missile system PAC-3; ROK President Moon Jae-in personally ordered live fire drills to exhibit his country's ""overwhelming"" fire power, with an officer counter-threatening the DPRK leadership with ""extermination""; and US President Donald Trump repeated his previous warning that ""all options are on the table"".  Despite the widespread condemnations, from the United Nations, Japan, the ROK, the US, China, Russia and other countries, the DPRK appears defiant as ever, threatening to fire more missiles into the Pacific.  The story has been unfolding exactly the same way as on each past occasion, and the outcome seems set to be the same: Pyongyang and its critics continuing wrangling over the chicken or the egg causality dilemma, with the former refusing to give up its nuclear pursuit and the latter remaining hopelessly divided over what to do.  If Pyongyang's latest provocation has exposed the helplessness of the international coalition against its nuclear and missile programs, the worse may be yet to come.  One fundamental reason for the international community's inability to curb the DPRK's dangerous adventure has been the contradictory agendas of those that ostensibly have shared interest in denuclearizing the Korean Peninsula. If the Terminal High Altitude Area Defense anti-missile system is the first wedge driving the fragile coalition apart, another, more damaging one seems on its way as Seoul and Washington reportedly engage in talks on deploying additional ""strategic assets"" on the ROK's soil. Seoul has already confirmed corresponding talks between ROK and US militaries.  Pyongyang's continuous provocations may serve as a catalyst for the potential deployment of additional but controversial and divisive ""strategic assets"". But like THAAD, US strategic weapons can do little to prevent the feared civilian losses when a war with the DPRK breaks out. However, they can seriously undermine the precious, though already weak, global consensus on the denuclearization of the peninsula, as combined with THAAD, they will constitute a potential, substantial threat to Chinese and Russian national security, and inevitably invite strong reactions from both.  When that day comes, Pyongyang's nuclear/missile programs may turn out to be of secondary concern to the world.               "
"Peninsula needs cooperation, not missiles, to restore peace","
            
          China Daily |
            Updated: 2017-08-30 07:39
          ","                              Intercontinental ballistic missile (ICBM) Hwasong-14 is pictured during its second test-fire in this undated picture provided by KCNA in Pyongyang on July 29, 2017. KCNA via Agencies    Just three days after the abortive launch of a number of unspecified projectiles, the Democratic People's Republic of Korea fired what was believed to be a ballistic missile that flew over Japan on Tuesday morning, prompting an emergency phone call between Japanese and US leaders that ended with a vow to put more pressure on Pyongyang.    Whatever be its intended message, Pyongyang's latest provocation is in clear violation of United Nations resolutions, which could put it in a more difficult position.  It will not be easy to reason Pyongyang out of its nuclear and missile programs, especially because the DPRK, of late, has been reiterating it must press ahead with them at all costs. Divergences among stakeholding countries have given the DPRK ample breathing space to continue its nuclear/missile adventure. Pyongyang obviously believes that will not change.  But Pyongyang would commit a grave mistake by refusing to see that each of its new provocations is alienating it further from the international community. The UN Security Council has passed a number of resolutions aimed at nullifying the DPRK's nuclear/missile adventure because it perceives in it a big threat. The latest, Resolution 2371, which imposes the harshest sanctions on the DPRK, indicates a higher level of consensus on that threat.  However, it would be unfair to dump all the blame on Pyongyang alone. Washington, Tokyo and Seoul each has its own fair share in creating what Pyongyang sees as a threat to its very existence.  Beijing has been consistent in calling for due respect for Pyongyang's security concerns, and for the US-Japan-ROK alliance to provoke the DPRK no further. It has rightly called for ""dual suspension""-Pyongyang suspends its nuclear/missile activities while Washington and Seoul suspend their large-scale military drills- to break the deadlock, which none of the three has responded to.  But Beijing's latest warning that tensions on the Korean Peninsula have reached ""tipping point"" should not be taken as one meant just for Washington and its allies-Pyongyang deserves no cover for continuing to throw cold water on the international community's efforts to denuclearize the peninsula.  Considering the longstanding, unchanged script of the protracted drama, the ""tipping point"" may not necessarily materialize any time soon. More likely than not, a short interval of relative ease will follow, until Pyongyang launches another ballistic missile, or conducts another nuclear test.  The international community may remain helpless while Pyongyang steadily strengthens its capabilities, but Pyongyang will find the screw of sanctions tightening- until the threat gets too real, too devastating to be tolerated, or the sanctions too severe to endure.               "
"Hopes of peninsula thaw need kindling with actions","
            
          China Daily |
            Updated: 2017-08-25 08:09
          ","                              South Korean President Moon Jae-In speaks during a press conference marking his first 100 days in office at the presidential house in Seoul on August 17, 2017. [Photo/Agencies]    ""If winter comes, can spring be far behind?""    For two centuries, that famous line by the English poet Percy Bysshe Shelley has offered numerous people in despair the hope that the dark hours will pass.  It may also have been on the mind of Republic of Korea President Moon Jae-in on Wednesday, when he urged his country's Ministry of Unification to prepare for a thaw in relations with the Democratic People's Republic of Korea.  Like the freezing chill of winter never halts the footsteps of spring, the more difficult the situation gets, the harder the ROK should try to ease tensions with the DPRK, Moon said. Placing the tense standoff on the Korean Peninsula in the dead of winter, Moon reiterated his belief that a thaw will eventually come.  Great statesmanship no doubt requires some clinging to idealism-the capability to retain and kindle the small flame of hope and to envisage a brighter prospect that lies beyond sight.  The ROK president obviously still has some, considering his undampened enthusiasm for engaging Pyongyang, and his conviction there will be a peaceful conclusion to the DPRK crisis.  Yet unlike the natural inevitability of the cycle of seasons, there is no certainty that bad will turn to good in real-world situations. Depending on the concerned parties' actions or inactions, the current stalemate could go either way.  Despite all the high-decibel threats of mutual destruction and actual saber-rattling, both sides have been careful not to shut the door to dialogue. Both keep signaling willingness to talk, although setting preconditions they know are unlikely to be met.  Perhaps President Moon has been reviewing the past to justify his hopes in a coming spring.  Following a DPRK missile test and suspected nuclear activities in 1998, US special envoy William Perry led a comprehensive process of regional consultation and coordination that once brought Pyongyang to the negotiating table. And the joint statement made on 19 September 2005 following the second phase of the Six-Party Talks that year established a basic framework for denuclearizing the Korean Peninsula.  But if those remarkable headways did not suffice to make a lasting difference, President Moon's good wishes hardly will. Moon's adherence to engagement is to be admired. But it will prove meaningless without the support of corresponding moves that truly de-escalate tensions.  While its joint military drills with the US continue irking Pyongyang, the ROK's deployment of the United States' Terminal High Altitude Area Defense anti-missile system is alienating other members of the international community trying to denuclearize the peninsula.  Should this pattern persist, the winter President Moon foretells ending may instead prove a long one.               "
"ROK can revive ties by reversing THAAD decision","
            
          China Daily |
            Updated: 2017-08-24 07:37
          ","                             Protesters hold a rally against the deployment of the US missile defense system in Seoul on Saturday.Yao Qilin / Xinhua      Thursday marks the 25th anniversary of diplomatic relations between China and the Republic of Korea, an occasion that should have been observed with lots of fanfare and the extending of mutual best wishes.        That such high-profile celebrations are conspicuous by their absence can be attributed to the deployment of the United States' Terminal High Altitude Area Defense anti-missile system in the ROK, which put a brake on the development of the hard-won strategic cooperative partnership, and then thrust it into reverse.  Despite Beijing's firm opposition to the ROK's deployment of THAAD given its potential damage to the regional strategic balance and China's security interests-as well as the doubts about the system's ability to achieve its stated purpose of defending the ROK should it come under attack from the Democratic People's Republic of Korea-the recently installed ROK President Moon Jae-in ordered a speedy deployment of the controversial missile defense system late last month after the DPRK's most recent missile test.  The move dashed the hopes which arose when he took office in May that he would postpone the system's deployment in the ROK pending an environmental review. It was anticipated that this would improve the deteriorating Sino-ROK relations, by giving the two neighbors time to sort out their differences and find a common approach to easing the growing tensions in the region.  For relations shouldn't be like this. In the face of the escalating brinkmanship between the US and the DPRK, Beijing and Seoul are both on the same page in wanting the Korean Peninsula to be nuclear free, and both believe war is not an option. Just last week, Moon said he was considering sending a special envoy to the DPRK for talks in a bid to jump-start diplomacy.  The ROK's security concerns are genuine, but they would be better addressed by not estranging China, and the two countries working closely together to promote peace and stability on the peninsula.  The ROK should not let its fears that it is in the DPRK's cross hairs betray its judgment. Hanging on to the coattails of the US, which has its own aims in the region, merely increases the likelihood of those fears coming true.  Twenty-five years ago, the leaders of China and the ROK, guided by their wisdom, and displaying courage and vision, beat all odds and decades of hostility to forge a friendly relationship that has benefited the two nations tremendously and contributed to peace, security and prosperity in the region.  Seoul should display similar wisdom and vision now.         "
"Trump asking too much from Beijing on peninsula issue","
            
          China Daily |
            Updated: 2017-08-14 07:30
          ","                              Sino-US trade / China Daily    US President Donald Trump will reportedly sign an executive memorandum on Monday authorizing the US trade representative to determine whether to investigate the allegedly ""unfair"" Chinese trade practices, which could pave the way for punitive tariffs on Chinese exports.    But it is of critical strategic significance that his administration demonstrates reason and avoids making a rash decision it will soon regret.  Given Trump's transactional approach to foreign affairs, it is impossible to look at the matter without taking into account his increasing disappointment at what he deems as China's failure to bring into line the Democratic People's Republic of Korea. His idea of exploiting trade as a bargaining chip in dealings with China dates back to the campaign trail.  But instead of advancing the United States' interests, politicizing trade will only acerbate the country's economic woes, and poison the overall China-US relationship.  Blaming China for ""unfair"" trade is unfair in the first place. The trade imbalance, regular fodder for China-bashing on Capitol Hill, is, to a great extent, self-inflicted, an outcome of the US' political restrictions on exports to China. Yet this essential aspect is conspicuously absent in the US' narrative. The list of US gains in trade with China can grow or shrink, depending on how trade issues are handled.  While Trump's prior identity as a businessman may explain his transactional propensity, the deal he seeks demands the impossible of Beijing.  It is unfair for him to consign the burden of dissuading Pyongyang on Beijing; likewise to accuse Beijing of doing ""little"" or ""nothing"".  East Asia expert and former US ambassador to the Republic of Korea Christopher Hill was correct in observing Trump should not ""outsource"" the US' own troubles to China.  As Chinese President Xi Jinping again told Trump on Saturday, Beijing also seeks denuclearization of the Korean Peninsula. It would not have voted in favor of the latest United Nations resolution against Pyongyang's missile/nuclear adventures if this was not the case. The only difference is, Beijing wants to break the circle of escalation.  By trying to incriminate Beijing as an accomplice in the DPRK's nuclear adventure and blame it for a failure that is essentially a failure of all stakeholders, Trump risks making the serious mistake of splitting up the international coalition that is the means to resolve the issue peacefully.  Hopefully Trump will find another path. Things will become even more difficult if Beijing and Washington are pitted against each other.               "
"Instead of hurling threats, US and DPRK should talk","
            
           chinadaily.com.cn |
            Updated: 2017-08-09 19:14
          ","                                                     FILE PHOTO: US Secretary of State Rex Tillerson speaks during a press conference after talks with Chinese diplomatic and defense chiefs at the State Department in Washington, US, June 21, 2017. [Photo/Agencies]    First it was United States Secretary of State Rex Tillerson stating Washington's willingness to talk with Pyongyang, if the latter halts its missile stunts.    Then US President Donald Trump on Tuesday warned the Democratic People's Republic of Korea against making ""any more threats"" to his country, which he promised ""will be met with fire and fury like the world has never seen"".   Neither seems to have worked, though. Pyongyang's attitude, which Tillerson deems critical to the US engaging in dialogue, remains defiant.  Responding to Tillerson's offer, DPRK Foreign Minister Ri Yong-ho said at the ASEAN Foreign Ministers' Meeting in Manila that his country ""under no circumstances"" will put its nuclear weapons or ballistic missiles on the negotiating table. And on Wednesday, the Korean People's Army announced it is ""carefully examining"" an operational plan for ""enveloping fire"" around the US military bases at Guam with its newly-acquired missile capabilities.  The latest round of saber-rattling between Pyongyang and Washington is particularly ominous because, although both parties sent ""mixed messages"" and hinted at a degree of flexibility, both set impossible preconditions.   So while it is good that neither has slammed the door shut on potential talks, it looks increasingly like a ploy to sabotage that prospect.   Pyongyang has justified its plan for missile strikes on Guam with Washington's ""reckless military provocation"", while the latter has employed the same pretext for refusing dialogue. Over time, this mutual finger-pointing has pulled both into a spiral of escalating distrust and hostility, which is the biggest obstacle to resolving the crisis.  The US' approach to the standoff has been counterproductive because it has simply escalated the threat from Pyongyang's nuclear/missile programs.  While some of Pyongyang's claims of technological breakthroughs no doubt need to be taken with a grain of salt, it has been making steady progress despite the strict international scrutiny and sanctions.  And now, Pyongyang has intercontinental ballistic missiles and reportedly a miniaturized nuclear warhead. From this point on, the threatening rhetoric from Pyongyang cannot be taken lightly.   United Nations Resolution 2371, which authorizes additional, potentially damaging sanctions against the DPRK's military adventures, is a timely response, and it is widely anticipated they will finally bite. But sanctions alone may not easily bring Pyongyang to its senses and the Beijing-proposed ""dual suspension"" approach, a freeze on the DPRK's nuclear and ballistic missile tests in exchange for a cessation of the large-scale military drills conducted by the US and the Republic of Korea, fair as it is, needs a starting point.   While making sure the UN sanctions are fully, honestly implemented, stakeholders must also make meaningful endeavors to persuade the US and the DPRK to take a step back from the brink.                  "
"Vietnam out of step with rest of ASEAN","
            
          China Daily |
            Updated: 2017-08-08 07:34
          ","                              North Korea's Foreign Minister Ri Yong Ho, Cambodia's Foreign Minister Prak Sokhon, Canada's Foreign Minister Chrystia Freeland, Brunei Darrussalam's Foreign Minister Lim Jock Seng, Bangladesh's Foreign Minister Abul Hassan Mahmood Ali, Australia's Foreign Minister Julie Bishop and China's Foreign Minister Wang Yi link arms during the Gala Dinner of the Association of South East Asian Nations (ASEAN) Foreign Ministers’ Meeting (AMM) and Related Meetings in Manila, Philippines, August 6, 2017.[Photo/Agencies]    At their meeting in Manila on Sunday, the foreign ministers of China and the members of the Association of Southeast Asian Nations spoke highly of the achievements made in China-ASEAN ties over the past 15 years and agreed to push their cooperation to an even higher level.    They also expressed satisfaction over the framework for a Code of Conduct in the South China Sea and agreed to make joint efforts so that their negotiations on a code of behavior in the waters can be started within the year.  As a hard-won result achieved through the joint efforts of the two sides to reach an agreement, the document mirrors the shared commitment to build peace and stability in the waters demonstrated by China and the ASEAN countries recently.  It seems, however, that Vietnam almost put a spanner in the works by attempting to push its own agenda during the meeting of ASEAN foreign ministers.  According to media reports, Hanoi struck a less harmonious note by hypocritically trying to insert tough language criticizing China's island building in the South China Sea, something Vietnam did first, resulting in a delay to the issuing of their joint statement on Saturday.  But with none of the other ASEAN members being like-minded, Vietnam's proposed phrases were not included in the communiqué released on Sunday.  As one of the 10 members, Vietnam should well know that it is by emphasizing consensus that ASEAN has become a major force in promoting integration and maintaining peace and stability in the region. Vietnam's attempt to sow seeds of discord does a disservice to itself, the other members and the region.  Since last year, tensions in the South China Sea have been ratcheted down due to the dedicated efforts of China and ASEAN to resolve their differences through dialogue, and both sides have been seeking to expand and deepen their cooperation.  With the situation in the South China Sea having ""stabilized remarkably"", as Chinese Foreign Minister Wang Yi noted on Sunday, Vietnam should look to the future and focus on the bigger picture.  By readjusting its approach and attitude, and sincerely joining hands with the other ASEAN members to consolidate the positive progress made in ASEAN-China ties over the past year, Vietnam can help raise China-ASEAN relations to a new level.  China and ASEAN celebrate the 15th anniversary of their strategic partnership next year. By strengthening the synergy of their development plans and focusing on the Asian values of reciprocity, solidarity and good neighborliness, they can lead the process of regional integration and fully demonstrate its value.                  "
"Sanctions needed, talks essential","
            
          China Daily |
            Updated: 2017-08-07 07:44
          ","                      The United Nations' response to latest provocations by the Democratic People's Republic of Korea-its intercontinental ballistic missile launches on July 3 and 27-has been prompt, with the UN Security Council unanimously approving tough, new sanctions on Pyongyang.  UN resolution 2371, with the expected condemnation ""in the strongest terms"", bans coal and other exports from the DPRK totaling upwards of $1 billion, as well as new joint ventures with the DPRK and additional foreign investment in existing ones.  The sanctions will bite deep. A$1 billion cut in DPRK export revenues means Pyongyang will possibly lose one-third of what it earned last year.  But no matter how tough the sanctions are, on their own they will never be enough to achieve a lasting settlement of the peninsula nuclear issue. Nor will the use of force, as some are proposing, resolve the issue; indeed it will only make the situation worse.  What is needed is for all parties involved to come back to the negotiation table to hammer out a deal that can finally bring peace and stability to the potentially volatile region.  That is why the call in the UN resolution for the long-shelved Six-Party Talks to be restarted should be both lauded and supported by the international community.  Given what has happened in the previous talks involving the DPRK, the Republic of Korea, the United States, Japan, China and Russia, it would be naive to expect the talks once restarted to achieve anything substantial in a short period of time. But it should be borne in mind that it was amid previous dialogues among the six that progress was made on the issue, and it was only since the talks stopped that the situation has threatened to get out of hand.  For the resumption of the Six-Party Talks, China proposes that the DPRK suspend its nuclear and missile program and the United States its military drills, which is the most realistic and reasonable way to decrease tensions and pave the way for all parties to return to the negotiation table.  As Chinese Foreign Minister Wang Yi said, sanctions are not the ultimate purpose but rather a means to bring all the parties concerned back to talks so they can realize the ultimate aim of resolving the peninsula issue for good.         "
"China and ASEAN show they will not be impeded","
            
           chinadaily.com.cn |
            Updated: 2017-08-07 07:41
          ","                                                     North Korea's Foreign Minister Ri Yong Ho, Cambodia's Foreign Minister Prak Sokhon, Canada's Foreign Minister Chrystia Freeland, Brunei Darrussalam's Foreign Minister Lim Jock Seng, Bangladesh's Foreign Minister Abul Hassan Mahmood Ali, Australia's Foreign Minister Julie Bishop and China's Foreign Minister Wang Yi link arms during the Gala Dinner of the Association of South East Asian Nations (ASEAN) Foreign Ministers’ Meeting (AMM) and Related Meetings in Manila, Philippines, August 6, 2017.[Photo/Agencies]      In a significant step toward building peace and stability in the South China Sea and the region at large, the foreign ministers of China and the 10 members of the Association of Southeast Asian Nations endorsed the framework for a Code of Conduct in the waters in Manila on Sunday.   It once again underscores the strong political will of China and the ASEAN countries to work together to maintain stability in the South China Sea and sustain the positive momentum they have established in their relations.  The drawing up of a framework outline for the proposed code of behavior designed to prevent clashes in the South China Sea has been a significant achievement. And as Chinese Foreign Minister Wang Yi pointed out in Manila, the agreement on the framework has laid a solid foundation for substantive consultations on the Code of Conduct.   With their joint efforts to reach agreement, China and the members of ASEAN have also sent a strong message to the international community that they are fully capable of handling issues of common concern in the region without any interference from a third party.  For while China and ASEAN are looking to the future and seeking new prospects from working together for peace, stability, and prosperity, some countries outside the region seem intent on stirring up trouble and stoking tensions in the South China Sea.   This year, US President Donald Trump has continued the controversial practice of his predecessor and sent warships to the waters under the duplicitous pretext that such a show of force is to safeguard the freedom of navigation of commercial shipping.  The United States likes to accuse Beijing of trying to militarize the South China Sea, but it is the US and its close allies that are doing that: The United Kingdom being the latest to jump on the freedom of navigation bandwagon by proposing to send warships to the South China Sea next year.   If these outside forces really cared about freedom of navigation they would be supporting China and ASEAN’s efforts to promote peace and stability in the region rather than trying to undermine them.   To give substance to their words, they should join hands with China and ASEAN to safeguard and build on the hard-won positive momentum so that the South China Sea is a seaway for peace, friendship and cooperation.                  "
"Tillerson's rational overture","
            
          China Daily |
            Updated: 2017-08-03 07:31
          ","                              US Secretary of State Rex Tillerson speaks during a press conference after talks with Chinese diplomatic and defense chiefs at the State Department in Washington, US, June 21, 2017. [Photo/Agencies]      As if to cover up their own helplessness on the issue, some countries have demonstrated a renewed penchant for pointing an accusing finger at China, alleging that China has not put enough pressure on the Democratic People's Republic of Korea to rein in its nuclear weapons program.  As well as provoking a new round of vehement criticism and condemnation from the international community, the test-launch of a second intercontinental ballistic missile by the DPRK on Friday prompted Washington to once again claim Beijing is not exercising the influence it has over Pyongyang.  US President Donald Trump tweeted after the launch that he was ""very disappointed"" with China and Beijing was doing ""nothing"" to curb Pyongyang's nuclear ambitions.  Such accusations are unfair, as they are totally unfounded. China is doing all it can and employing whatever influence it has. It has consistently and fully implemented UN Security Council resolutions, and repeatedly urged the DPRK to respect the collective will of the international community and cease any activities that escalate tensions.  Trump's implication that Beijing is somehow at fault for the US' current unease is simply a reflection of what has been his administration's inaccurate assessment of the situation.  Which is why US Secretary of State Rex Tillerson's latest remarks on the issue are so welcome; they suggest the US has adopted a more rational perspective.  At a US State Department briefing on Monday, Tillerson said the US does not blame China for the escalating tensions and the US is willing to sit down and negotiate with the DPRK over its nuclear weapons program in coordination with China.  Tillerson's remarks hopefully signal Washington has adopted a more pragmatic approach to the issue and it is willing to engage in dialogue with Pyongyang in a bid to break the current impasse.  No stakeholder can single-handedly resolve the Korean Peninsula issue. But instead of concerted efforts to defuse the volatile tensions on the peninsula, the finger-pointing has merely highlighted the growing divergences among stakeholders on how to resolve the issue, which has threatened to prompt reckless moves that would exacerbate the already fragile situation.  It is hoped the US will now make concrete moves to translate Tillerson's words into action, and the DPRK will demonstrate its own sincerity to de-escalating tensions.         "
"Peninsula issue requires unity","
            
          China Daily |
            Updated: 2017-08-02 07:29
          ","                              US House Speaker Paul Ryan (Front) speaks at a press conference on Capitol Hill in Washington DC, the United States, on July 25, 2017. The US House of Representatives on Tuesday overwhelmingly approved a bill that will slap tougher sanctions on Russia, Iran and the Democratic People's Republic of Korea (DPRK). [Photo/Xinhua]      The best scenario in pursuing denuclearization of the Korean Peninsula-all stakeholders jointly pursuing a peaceful resolution-appears increasingly distant and unachievable. Indeed, there are signs that the fragile solidarity that had appeared to have been forged recently has already crumbled, since the apportioning of blame has resurged after the Democratic People's Republic of Korea test-launched its second intercontinental ballistic missile in a month.  By all measures, Pyongyang's latest progress in intercontinental ballistic missile technology is bad for all parties concerned. Not only is it in clear violation of United Nations resolutions, but it also constitutes a greater threat to peace and stability in the region.  Pyongyang's right to develop nuclear capabilities aside, its constant saber-rattling cannot but be taken as a dangerous threat to all, including China, which feels threatened by the damage Pyongyang's nuclear weapons ambitions may inflict on its immediate neighborhood.  For that reason, although US President Donald Trump has expressed frustration at what he considers Beijing's failure to dissuade Pyongyang from its nuclear adventure, Beijing has every reason to feel unfairly burdened with a task that is obviously beyond it, especially as it has been working diligently to broker a peaceful resolution to the crisis.  Trump is wrong in his assumption that Beijing can single-handedly handle the matter. As Beijing has said, repeatedly, it does not have the kind of ""control"" over Pyongyang that the US president believes it does.  Nor will Beijing accept Trump's allegation that it has done nothing. From Beijing's perspective, it has significantly increased the pressure on Pyongyang by doing everything the strengthened UN sanctions regime requires of it.  The only thing that has proven to be true so far is no country can solve the DPRK problem by itself. The logical conclusion, therefore, is the stakeholders need to work more closely together in order to find a way to guarantee peace on the peninsula.  Unfortunately, Trump's threat to link the issue to trade and mount pressure on China show these two stakeholders are moving further apart rather than coming together.  This lack of unity is a formula for failure and may, instead of a peaceful resolution, lead to a worst-case scenario.         "
"Joint work by Seoul, Beijing key to peace on peninsula","
            
          China Daily |
            Updated: 2017-05-24 07:34
          ","                              Chinese Foreign Minister Wang Yi meets with Lee Hae-chan, special envoy of the President of the Republic of Korea (ROK) Moon Jae-in, in Beijing, capital of China, May 18, 2017. [Photo/Xinhua]      Things became so ugly between Beijing and Seoul during the last days of the Park Geun-hye presidency that every sign of warmth evaporated. All because of the Terminal High Altitude Area Defense anti-missile system the United States and Republic of Korea militaries rushed into the country amid the political vacuum prior to the general election following Park's impeachment.  Now that the new administration in Seoul has displayed a change of approach to bilateral ties, as well as an awareness of the damaging potential of THAAD, a thaw may be around the corner.  On the heels of a fence-mending trip to Beijing by a ROK presidential envoy, it has been reported that Chinese travel agencies may soon restart ROK-bound group tours.  On Monday in Abidjan, Cote d'Ivoire, responding to a media query, visiting Chinese Foreign Minister Wang Yi urged Seoul to take advantage of the positive interaction following the envoy's visit, and ""remove the thorn stuck in the throat of bilateral relations"".  There is no bigger thorn than THAAD choking the relationship. Its removal, however, will take a lot more than the porous pretext the previous administration employed for its deployment-that THAAD is indispensable for the ROK's national security.  To what extent the system would be able to defend Seoul from Pyongyang's missiles aside, two things are obvious: THAAD cannot protect Seoul from Pyongyang's overwhelming artillery firepower and it compromises Chinese security.  Deploying THAAD is a no-win decision. Its only proven effect thus far has been estranging Beijing from Seoul, which would otherwise have been able to collaborate well in dealing with the Democratic People's Republic of Korea based on a shared belief that sanctions and dialogue should be pursued simultaneously. Their lack of united efforts has allowed the latter to conduct two more successful missile tests in disregard of international protests and sanctions.  A peaceful resolution to the DPRK's nuclear program would do away with the most-feared threat to the ROK's security and make THAAD redundant. The only sensible way to achieve that is for Beijing and Seoul to coordinate, cooperate and show solidarity.  In so doing, they can end Pyongyang's hopes of exploiting and profiting from their estrangement, and convince Washington that their approach works.  Pyongyang has repeatedly taken advantage of the schisms to continue its nuclear/missile adventure. The impressive progress it has demonstrated through the latest tests is a grim reminder that Beijing and Seoul need unity and shared resolve to solve the Korean Peninsula issue through peaceful means.         "
"New ROK leader may help untie peninsula's Gordian knot","
            
          China Daily |
            Updated: 2017-05-11 07:54
          ","                              South Korea's president-elect Moon Jae-in gestures to supporters at Gwanghwamun Square in Seoul, South Korea, May 9, 2017. [Photo/Agencies]      Almost all of a sudden, the apparently imminent danger of a military showdown on the Korean Peninsula seems to have evaporated into thin air.        A government delegation from the Democratic People's Republic of Korea talked with American political experts in Oslo, Norway, on Monday through Tuesday.  Then on Wednesday, the freshly elected Moon Jae-in, who advocates engagement with Pyongyang, was sworn in as the new president of the Republic of Korea.  At least for now, a temporary relaxation in the once inflammable tensions in the area looks credible, thanks to such precious highlights in the bleak geopolitical landscape of Northeast Asia.  Even better, the region has a precious opportunity to heal some of its most damaging recent rifts.  Although Pyongyang keeps clamoring it will conduct its sixth nuclear test ""at any time"", and it is ready to enter a nuclear duel with the United States. Although Washington has distanced itself from the Oslo talks, and ruled out any change to its preoccupation with ""maximum pressures"" on the DPRK. And although it remains to be seen how far Moon can overcome the potential drags at home in Parliament, where his party lacks a majority, when he does reach out to the DPRK.  Given US President Donald Trump's recent indication of his willingness to meet DPRK leader Kim Jong-un, who knows whether or not the informal contact in Oslo will pave the way for more formal, direct engagement?  After all, the White House has left that door open; Pyongyang craves it; Beijing would welcome it; and it would certainly be in Seoul's interests. Coordination with Washington then will be Moon's foremost foreign policy challenge.  Since it is anticipated he will take a milder approach to the DPRK than his predecessor, he will have to first straighten things out with decision-makers in Washington, who until now have favored imposing further isolation and sanctions.  Moon's expressed disfavor toward the deployment of the Terminal High Altitude Area Defense anti-missile system is certainly conducive to his aspiration for repairing his country's strained ties with China. It is hoped that he has the ability to maneuver a meaningful change to the current impasse.  Yet if their shared interest in peacefully denuclearizing the peninsula does lead to constructive interaction among stakeholders, and the threat from across the 38th Parallel diminishes, Moon surely can make a stronger case for removing THAAD.  For if THAAD is meant solely and specifically to address escalating threats from the DPRK, why should it stay if such threats de-escalate?         "
"Trump's DPRK stance offers Abe a way to achieve his aim","
            
          China Daily |
            Updated: 2017-05-04 07:55
          ","                              SHI YU/CHINA DAILY      Calling the Democratic People's Republic of Korea leader a ""pretty smart cookie"", and displaying amazing readiness to personally meet him, United States President Donald Trump has apparently softened his rhetoric, prompting some to imagine that once unlikely scenario might happen.  Although the White House was quick to roll back, shifting the limelight onto the ""right circumstances"", which spokesperson Sean Spicer said ""are not there right now"", Trump's remark is in line with his new-found determination to find a resolution to the DPRK issue.        Although the once clear-and-present danger of military conflict no longer seems as imminent, with both Pyongyang and Washington demonstrating restraint. It has not disappeared, and the road to denuclearization remains long and tortuous.  Not just because the US and the DPRK remain trapped in a vicious circle. In response to the latest military drill conducted by the US and the Republic of Korea-during which two nuclear-capable B-1B bombers joined forces with the aircraft carrier USS Carl Vinson and nuclear-powered submarines-Pyongyang accused Washington of pushing the peninsula to the ""brink of nuclear war"" through ""reckless military provocation"". And we have had earfuls of that following each nuclear or missile test by Pyongyang.  But also because the inevitable toll of any military action on the ROK weighs heavily on all decision-makers, and makes it extremely difficult to justify using force. That may be why the White House has chosen to remain somewhat vague and refrained from drawing a redline, despite its desire to mount maximum pressure.  The most likely outcome, then, is the US and other stakeholders find themselves bogged down in protracted debate over a feasible way to translate their wishes for a peaceful solution into acceptable-to-all actions, while the DPRK continues with its brinkmanship while avoiding crossing what it perceives to be the US' bottom line.  As a result, the DPRK will likely advance its nuclear weapons goals, even accomplish them. That would mean Japanese Prime Minister Shinzo Abe claiming justification for putting to rest his country's war-renouncing Constitution.  Abe has already managed to demolish legal constraints on ""collective self-defense"" without violating Article 9, and lifted the long-standing ban on weapons exports.  On Monday, he reiterated the need to revise the county's Constitution, citing tensions in the region. On the same day, Japan dispatched one of its largest warships to protect a US navy supply vessel.  To borrow a line from Trump, Pyongyang ""will have good missiles"", if the current stalemate persists.  Abe, on the other hand, can ride the waves of confrontation and see his dream come true, without contributing anything substantial to end the stalemate.         "
