title,date_published,text
PLA participation in RIMPAC a milestone,6/27/2014,"                      The 2014 Rim of the Pacific, or RIMPAC, naval exercises began in and around the Hawaii Islands on Thursday. They are a milestone in US-China relations, especially their military-to-military ties, as it is the first time the Chinese navy was invited to participate in the drills, which involve 22 nations, 47 ships, six submarines, more than 200 aircraft and 25,000 personnel.  Four Chinese naval vessels, including the missile destroyer Haikou, the missile frigate Yueyang, the supply ship Qiandaohu, the hospital ship Peace Ark, and a total of 1,100 officers and sailors make the Chinese navy's participation the second-largest after that of the host nation, the United States.  The Chinese People's Liberation Army Navy is participating in seven programs, including artillery practice, sea security operations and military medical exchanges between the Peace Ark and US Navy hospital ship Mercy.  The invitation, first extended by former US defense secretary Leon Panetta in September 2012, was significant because China has been excluded from earlier exercises, including the previous one in 2012 when most countries around China participated.  The exclusion of China undoubtedly increased Chinese suspicions that RIMPAC was targeting China, but the inclusion of the PLA Navy this time can help dispel such doubts.  A few weeks ago, many people were holding their breath, as it looked like the PLA Navy might cancel its participation due to the indictment of five PLA officers by the US Justice Department for the alleged cyber theft of US corporate secrets. Because military-to-military exchanges between China and the US have been damaged previously by incidents such as US arms sales to Taiwan, the NATO bombing of the Chinese embassy in Belgrade in 1999 and the collision of a US EP-3 spy plane with a Chinese fighter jet in 2001, such worries were justified. However, both sides have learned that they should not let such incidents to spill over and damage their overall relations. This is indeed a sign of maturity in handling their complex and consequential relationship.  Both countries have accused the other of being reluctant to conduct military exchanges, but this just shows that both are eager for more exchanges. And I have heard that Chinese and American sailors have got on well on previous occasions, not only during the drills, but also in the after-drill basketball games or farewell parties, when there is a lot of ganbei-ing.           "
War money could have been better spent,6/20/2014,"                      The Iraq War, which has come back to haunt Americans, Iraqis and the world these days, cost people in the United States some $2 trillion. It has been the worst reflection of US might. Yet a journalism fellowship that has won enormous hearts and minds for the US has for years been struggling to raise several hundred thousand US dollars a year.   As the World Press Institute marked its 50th anniversary last weekend, it drew journalists from around the world to St Paul, Minnesota. Journalists, many well-established in their country, came all the way from Brazil, Spain, China, India, Japan, Bangladesh, Romania, Britain, Sweden and Australia, demonstrating the power of the program.   Chinese journalist Hu Shuli, now editor-in-chief of Caixin Media and a 1987 fellow, was among them. This inspiring journalist has written in a book about the influence the WPI experience had on her career.   The WPI gathers 10 journalists a year from different countries around the world and immerses them in governance, politics, business, media and culture at every level of US society, with extensive travel.   When I was there in 1998, executive director John Hodowanic, an intelligent and humorous man, stated at the beginning of the program that WPI let the journalists see the good and bad in the US, and ""then you make your own decisions"".   Visits and meetings at some 125 institutions, from AIDS and homeless shelters to a Chicago public school and Capitol Hill, were fascinating and helped me better understand this diverse country.   And there was a hidden gem. Living with host families - whether an African American family in Detroit, farmers in Minneota, Minnesota, or musicians in Ely, Minnesota - remains a memorable experience and one in which I made lifelong friends.   Even among my fellow fellows, the WPI was my first time to get to know and befriend people from Nigeria, Ghana, Argentina, Finland, Pakistan, the former Yugoslavia, and Georgia, as we traveled together for weeks in a big Ford van. As fellows shared their experiences last weekend, I wondered what kind of different power the US would project if that $2 trillion spent in Iraq had been turned into a million programs like the WPI. It could be fellowships not just for journalists, but for people across a wide spectrum, such as students, teachers, government officials, doctors and other professionals and even people in the military.            "
Is a declining US good for China?,6/13/2014,"                      When the Asia Society's ChinaFile online magazine invited me to discuss whether a declining United States is good for China, my feeling was the question was loaded and confusing. Loaded because it seems to assume that Chinese will celebrate a declining US, given the sensational headlines of strategic rivalry between the two nations we see so often in the news media.  Yes. There are Chinese who might jubilate over a declining US, just as there are those in the US who are eager to see China go bust. But that is by no means the majority in both nations.  But first we should clarify whether the question refers to an absolute decline or a relative decline. These are starkly different questions and will get different answers.  An absolute decline of the US, in my view, is not happening because the US economy is still growing and its military is stronger and better equipped than ever. That is also true in many other sectors, such as education and technology.  But a relative decline of the US is already taking place with the rise of countries such as China, India, Brazil and many other developing nations. Such a relative decline will become increasingly prominent in the coming decades as emerging economies continue to expand at a faster pace than the US.  An absolute decline of the US would not serve China's interests, because China has benefited enormously from a strong US in growing its economy, education, technology and various other sectors in the past 30 years of reform and opening-up. The US' relative decline will continue in the coming decade, but an absolute decline would not benefit China much.  Now the question becomes whether the relative decline of the US is good for China and other emerging economies. The answer now is a definite yes.  And the US has also reaped fruits from the rise of China in the last three decades.  The relative decline of the US means that not only has China lifted more people out of poverty, but also there are more middle-class Chinese, who can afford to travel to the US and send their children to American universities. And there is more Chinese investment in the US. That has been happening and has been warmly welcomed by the state and city governments in the US.           "
Sunnylands spirit needed to rekindle relations,6/6/2014,"                      Sunnylands, or the former Annenberg Estate in Rancho Mirage, California, was little known to the world until Chinese President Xi Jinping and US President Barack Obama met there for an informal summit early last June.  The two leaders, one who had just assumed the presidency in China and the other who had just started his second term, agreed to meet because they could not wait for a possible meeting on the sidelines of the G20 summit in Russia in September 2013.  Although they had already met during Xi's trip to the US as China's vice-president in February 2012, it was very encouraging for China watchers to see the two leaders trying to understand each other better in a shirtsleeves summit. The symbolism of this was profound as rather than presenting it as the traditional rivalry between existing and emerging powers, it set the tone for a new type of major-country relationship that aims to expand cooperation and effectively manage differences.  I have heard on numerous occasions from senior government officials of both countries that they are working hard to implement or reflect the Sunnylands spirit.  One of the most tangible signs that progress is being made is the fast growing bilateral military exchanges, which for a long time lagged behind the cooperation in other areas.  China's top military officers, from Defense Minister Chang Wanquan, Chief of the People's Liberation Army General Staff Fang Fenghui and PLA Navy Commander-in-Chief Wu Shengli, have visited the US and toured military facilities in the past year. US Defense Secretary Chuck Hagel and several top military leaders from the US Army, Navy and Air Force have also visited China and toured PLA facilities.  The two militaries have conducted joint disaster relief and humanitarian assistance exercises. And China's decision to accept the invitation to participate in the Rim of the Pacific naval exercise for the first time is regarded a major step in building military-to-military trust.  Such progress after Sunnylands has been heartening. Yet what has happened in the last few months has been disheartening and has not reflected the Sunnylands spirit.  There is no doubt that differences, huge differences, exist between China and the US. While the potential for cooperation is limitless, their competition in the economic and security arenas is growing. Especially as the two countries are still suspicious of each other's strategic intentions, whether in terms of the US' rebalancing to Asia strategy or China's growing economic and military might.  The ongoing tension in the South and East China seas which the US is trying to get itself involved in has also complicated the situation, so has the row over cybersecurity, with the two countries trading accusations and adopting a tit-for-tat approach following the US Justice Department's indictment of five PLA officers for cyber theft.  While no one should underestimate the differences between China and the US, what has been lacking is a second and third Sunnylands summit as many suggested a year ago. The most consequential bilateral relationship in the 21st century deserves more attention from the two leaders so they engage in substantive dialogue and more summits like the one at Sunnylands.  The top leaders need to repeat the tone they set at the Sunnylands to reassure everyone that China and the US are heading in the same direction, toward cooperation and not confrontation. This is especially important now that the relationship has hit a snag.  The two top leaders must continue to show their visionary leadership, just as they did at Sunnylands last June.  The author, based in Washington, is deputy editor of China Daily USA. chenweihua@chinadailyusa.com         "
Futile distraction from the United States of Secrets,5/24/2014,"                           The United States Justice Department's announcement on Monday that it had indicted five officers of the Chinese People's Liberation Army for cyber theft is a clumsy move.   The indictment came just days after Fang Fenghui, chief of the General Staff of PLA, wrapped up a five-day visit at the invitation of his US counterpart, General Martin Dempsey, to improve bilateral military-to-military relations. It is also just a little more than a month before the PLA Navy will participate for the first time in the Rim of the Pacific naval exercises.   In July, the sixth session of the China-US Strategic and Economic Dialogue, the highest-level annual platform between the two governments, is due to take place in Beijing, and it is expected to cover a wide range of issues from economy to security.   But the US move will have undermined such important talks. It's not a surprise that China responded immediately by canceling the joint cyber security working group meeting since the US shows no sincerity in pursuing a solution through dialogue.   The US knows only too well that its action was bound to provoke a response from China. And such tit-for-tat actions will only escalate. Yet when China announces its own indictment of five people responsible for the reckless global surveillance activities of the US National Security Agency, it will draw applause in countries around the world.   Many Chinese and American journalists attending this week's US State Department briefings could not figure out why the US would make such an unwise decision at a moment when China and the US are cooperating more and when Russian President Vladimir Putin was visiting China. The US clearly does not want China and Russia to get too close.   For the Chinese, the timing is embarrassing because President Xi Jinping was hosting the 24-member Conference on Interaction and Confidence Building Measures in Asia attended by many heads of state. Should China also pick a special day to announce its indictment?   If the US was trying to irritate China and cause trouble in the bilateral relationship, it has achieved its goal.   In fact, the timing is not good for the US either as it came on the eve of the one-year anniversary of the heroic revelations made by Edward Snowden, a former NSA contractor.   On May 13 and May 20, the Public Broadcasting Service, or PBS, aired a two-part documentary: United States of Secrets. It detailed how the massive and secretive surveillance programs have been introduced by the US government since Sept 11, 2001, and have become part of daily life in a national security state.   Literally Americans and people all over the world have to redefine the word ""privacy"" now given the intrusive NSA activities and capabilities.   The world has also to redefine the word ""national security"" since monitoring everyone's e-mails and phone calls, eavesdropping on world leaders and hacking into companies from China to Germany and Brazil are all included in this category in the US.   I guess many in China might regret that they didn't get to keep Snowden a year ago. But Snowden's revelations, of which only 1 percent has been made public so far by the UK newspaper The Guardian, will continue to prove that the US has completely lost the moral high ground when it tries to accuse others of cyber espionage, whether against foreign governments, individuals or corporations.   The indictment of PLA officers is just a futile distraction from its troves of dirty secrets.   The author, based in Washington, is deputy editor of China Daily USA. chenweihua@chinadailyusa.com      (China Daily 05/24/2014 page5)         "
The unsung heroes who built nations,5/22/2014,"                      In the winter of 2004, I took a train ride from Syracuse in upstate New York all the way to San Francisco. The view was breathtaking, to say the least, when the train passed through the snow-covered Rockies in Colorado. While the train was still trundling through the Rockies, the train conductor started explaining how Chinese workers built the railroad through the tough terrain, with many of them losing their lives.  It is hard even to visualize how the railroad was built through the Rockies back then, just like it is hard to imagine how train tracks were laid through the Sierra Nevada, an endless mountain range through Central California, in the 1860s. Most of the tracks were laid by the 12,000 Chinese Americans hired by the Central Pacific Railroad to build the western part of the Transcontinental Railroad. They accounted for 85 percent of the laborers of the Central Pacific, the largest workforce in the United States at the time.  Many of the workers risked their lives and fell victim to the harsh winters and dangerous conditions. They laid tracks on a terrain that rose 7,000 feet over 100 miles (160 kilometers), chipped away at granite and planted the explosives used to blast tunnels through the treacherous Sierra Nevada Mountains.  Many of those Chinese immigrants never became American citizens, because in 1882 the US Congress passed the Chinese Exclusion Act, not long after major railroad projects in the US were completed. The racist act made it impossible for the arrival of new Chinese immigrants, and the Chinese already living in the US were not given citizenship.  May 10 marked the 145th anniversary of the completion of the Transcontinental Railroad. Just a day before that, I was in the Department of Labor's Cesar Chavez Memorial Auditorium as US Secretary of Labor Thomas Perez announced the induction of Chinese railroad workers into the Labor Hall of Honor. About a dozen descendants of the Chinese railroad workers present on stage were elated, and some actually cried.  It was a much belated recognition, but several descendants I talked with said it had arrived at the right time.  The Transcontinental Railroad cut short the trip across the US from six months to two weeks. ""But too often lost in discussions of this awe-inspiring achievement is the contribution of the approximately 12,000 Chinese laborers who took on the grueling task of completing the western section of the tracks,"" Perez said.  US President Barack Obama, too, lauded the contribution of the Chinese railroad workers in a proclamation for the Asian American and Pacific Islanders Heritage Month in May. The Chinese railroad workers were also praised for fighting for fairer wages and safer working conditions.  I rarely ask for autographs. But it was a very emotional day, so I asked Secretary Perez to sign a small poster for the induction ceremony. He was probably more emotional, saying it was an honor for him to do so.  For the past week, I have been thinking about China's migrant workers. Over the past three decades, they have built many residential buildings, though most of them continue to live in dilapidated and sometimes unsafe houses. In a large part of our society, they have been treated like second-class citizens. And their children cannot attend schools like the kids of people who have urban household registration (hukou).  Time magazine voted China's migrant workers as Person of the Year in 2009. The owner of Shanghai Tower, a 632-meter-tall skyscraper on the bank of the Huangpu River, has decided to carve the names of the construction workers who helped make it a reality on a wall of the building.  These are all good signs.  But to honor the hundreds of millions of migrant workers who re-built the nation over the past three decades, there should be far greater recognition and more halls of honor.  We should not let them wait for 145 years - not even a year, or a month. Now is the time to honor the greatness of migrant workers!  The author, based in Washington DC, is deputy editor of China Daily USA.  chenweihua@chinadailyusa.com         "
US president's missing message in Japan,4/25/2014,"                         During his three-day visit to Japan from April 23 to 25, US President Barack Obama seems to be focusing on the US-Japan security alliance, the Trans-Pacific Partnership negotiations and the trilateral cooperation with Japan and South Korea. What has been missing is him raising a voice of concern over Japanese Prime Minister Shinzo Abe's views on World War II history.   Washington expressed its disappointment over Abe's visit to the Yasukuni Shrine on December 26, describing the action as ""exacerbating tensions with Japan's neighbors"". And US media, such as The Washington Post and The New York Times, have also repeatedly blasted Abe's historical views.   The Yasukuni Shrine honors 14 Class-A war criminals from WWII and has long been regarded as a symbol of Japanese militarism, which inflicted huge suffering on countries such as China, the Republic of Korea and the Democratic People's Republic of Korea, the Philippines and several other Asian nations.   To many in these countries, Abe's homage to the shrine is like German government leaders visiting a memorial to Adolf Hitler and denying the Holocaust, which, of course, they have never done.   Obama's arrival in Japan came just a day after a Japanese cabinet minister and some 150 lawmakers visited the shrine and two days after Abe made an offering to the shrine.   Whether Obama will publicly voice his concern and objection to such acts during his first trip to Japan as US president, or instead remain silent in order to better advance his other agenda with Japan, such as the Trans-Pacific Partnership talks and the US-Japan security alliance, is being closely watched.   Staying silent is something that Obama should not do because it is a matter of right and wrong, justice and injustice.   The US fought alongside the Chinese against Japanese fascists during WWII, so condoning a whitewash of Japan's war atrocities would be a humiliation to those Chinese and Americans who sacrificed their lives.   Obama's failure to raise the issue will also further anger South Korea, which is also at odds with Japan over historical issues. President Park Geun-hye has repeatedly warned Japan to stop denying the past. The huge setback in relations between Japan and South Korea caused by the row over Japan's denial of historical truths has weakened the so-called US-Japan-South Korea trilateral alliance, which some South Korean foreign policy experts now believe is non-existent.            "
Lobbyists erode politics in the US,4/10/2014,"                      As a Washington D.C.-based journalist, I have been asked by friends from China about how real is the political TV drama series, House of Cards. Drama is drama. Certain plots do exist somewhere at certain times, but it would be wrong to generalize it as daily life on Capitol Hill and in the White House.  However, most Chinese don't get a sense of that unique creature in US politics, especially in Washington D.C., namely the huge army of lobbyists.  In China, these people trying to buy influence would be immediately associated with bribery and corruption, as the Chinese words guanxi (connections) and houmen (back door) suggest. But in Washington, lobbying is a legal profession, consisting mostly of lawyers.  A February story in the weekly magazine The Nation shows that the number of registered lobbyists in the US was 12,281 in 2013. Although it was the lowest number since 2002, the true number is believed to be closer to 100,000.  At the same time, while official figures show that the total spending on lobbying stayed at $3.2 billion in 2013, the real figure is estimated to be closer to $9 billion.  Many retired government officials, Congressmen and Congressional staffers have become extremely active and influential in Washington, except they are now working for consulting firms, public relations agencies, think tanks and interest groups. Each of them makes multi-million dollars a year.  K Street, now synonymous with the lobby industry, is filled with firms headed by former senior officials from US government entities, such as the State Department, Pentagon and Treasury Department.  The transition through the revolving door is often surprisingly smooth and seamless. For example, the official that journalists interviewed just weeks earlier, retires and quickly becomes the head of a consulting firm. And his board members are all former senior government officials.  US President Barack Obama has vented his frustration about lobbyists over the years and tried to ban registered lobbyists serving on government advisory panels. Nevertheless, lobbyists have fought back at Obama by arguing such a ban violates the freedom of speech enshrined in the US Constitution. They have the right to petition the government, they argue.  Data also shows that Obama himself is not immune from the lobbyist influence either. Many visitors to the White House in the past years were lobbyists peddling their influence.  Many lobbyists have tried to wield influence over lawmakers by helping with the fundraising during elections, a phenomenon that is believed to contribute to the dysfunctional politics in Washington. Even Jon Huntsman, former US ambassador to China and now chairman of the think tank Atlantic Council, recently suggested there should be a term limit for lawmakers.  The public resentment of the lobbyists is obvious. Readers of the recent article in The Nation talked about how disgusted they feel about those lobbyists.  ""It's become increasingly clear our government is rotten to its core,"" said one reader. ""Sickening and disheartening,"" said the other, after reading the article, ""Where Have All the Lobbyists Gone?"".  Watching the hearings in Congress from time to time, you can almost feel that some lawmakers are surrounded by the invisible presence of lobbyists.  In the past decades, many US lobbying firms have not only branched out into China, but also flourished by cashing in on the increasing intertwined relationship between the two countries.  So when the Department of Commerce decides to initiate countervailing duties on Chinese products, as it has done many times in the past, it is almost certain that some powerful lobbyists have been working hard.  Or when a senior Pentagon official exaggerates the threat of China, it may well be that certain defense industry firms would benefit from hundreds of billions of dollars of arms contracts in order to counter China's influence.  Some Chinese companies, such as Huawei, have been victims of US lobbyists when labeled as a possible national security threat.  In this sense, House of Cards is a Hollywood representation of Washington's ugly world of guanxi and influence buying.  The author, based in Washington, is deputy editor of China Daily USA. Email: chenweihua@chinadailyusa.com         "
US spying on Huawei an undeclared invasion,3/28/2014,"                        The world's attention has been so focused elsewhere lately that the United States' latest aggression has gone largely unnoticed by many people.  I am not talking about the huge number of US troops being sent to Iraq, Afghanistan, Haiti and Grenada to invade and intervene, but an infiltration, codenamed Shotgiant, conducted by the National Security Agency into the e-mail servers of China's telecom giant Huawei Technologies. Shotgiant is aimed not just at spying on Huawei, but also Chinese leaders, government entities and banks, and potentially a long list of corporations and nations that use Huawei's equipment. So in a sense, it is not just an intrusion into China, but an invasion on a global scale.  The scandal, as exposed last weekend by the former NSA contractor Edward Snowden through the New York Times and German weekly Der Spiegel, shows the reckless NSA spying behavior endorsed by the US government.        It would be laughable now for any US government leaders, Congressmen or intelligence chiefs to again talk about cyber security and bluff about such a threat from China or any other country. The US-China cyber security working group set up last year was meant to increase mutual trust and cooperation in the new arena, but the NSA activities have cast serious doubt on the sincerity of the US side.  What is even more shameless is that the US has not admitted any wrongdoing, but instead uses national security as a pretext to justify its actions. It is a pretext that has been overused by the US since Sept 11, 2001, to justify its conduct of invading the privacy of American citizens and the privacy of people around the world.  Huawei has condemned the despicable act. Senior Vice-President in North America William Plummer pointed out the irony that what the NSA is doing to Huawei is exactly what the US has always charged that the Chinese are doing through Huawei. ""If such espionage has been truly conducted, then it is known that the company is independent and has no unusual ties to any government, and that knowledge should be relayed publicly to put an end to an era of mis-and disinformation,"" Plummer said.           "
Mrs Obama right to focus on education,3/21/2014,"                      US First Lady Michelle Obama is visiting China to promote cultural exchanges and stress the importance of education, but no US news media outlets seem to have got this message.  Instead, the reporting so far has been mostly about why Mrs Obama has not put human rights on her agenda, and why the trip with her two daughters, Malia and Sasha and her mother Marian Robinson, is being paid for by taxpayers, why the White House press corps cannot join the entourage, and why only a few of her events are open to the press.        These may be legitimate questions, but they largely reflect Western news media's obsession with sensational headlines, which cultural exchanges and education clearly aren't.  Yes. Talking with China on human rights is critical. The largest developing nation still has a long way to go to improve in this regard. But that doesn't mean every US leader and spouse visiting China must focus on this one topic, not to mention that the US itself has not put its own house in order given its own problematic record in recent years. Besides, not each and every one of the 1.3 billion Chinese citizens wakes up every morning agonizing over their nation's human rights situation.  On the contrary, education is probably the top priority for every Chinese family. And it is a key concern for ordinary families in the US as well. No one would dispute the influence education has on an individual, a society, a nation and the world. Education has a direct impact on the improvement of human rights in a nation. That is especially true when it comes to the vast underprivileged rural population in China, particularly women.  In this regard, the US First Lady sets a powerful example. Coming from a modest background, her father worked as an employee of a water plant in Chicago and her mother was a homemaker, she graduated with excellence from Princeton University and later Harvard Law School.           "
Feinstein gives US a wake-up on spying,3/14/2014,"                      Veteran US Senator Dianne Feinstein probably never knew what it was like to be spied on until now.   Since last June's exposure of the National Security Agency's rampant surveillance scandals, the chairwoman of the Senate Intelligence Committee has been a staunch defender of those surveillance programs, despite the fact that these programs have drawn sharp criticism and protests from both US citizens and people in nations around the world.   However, on Tuesday, Feinstein seemed somehow connected with the majority of people in the world, when she lashed out at the Central Intelligence Agency's spying on the Senate Intelligence Committee's staff and computers. She accused the CIA of trying to undermine the committee's work on an investigation report regarding the CIA's illegal torture and rendition programs following the Sept 11 attacks on the US in 2001.   Feinstein said that the CIA spying had broken the law and even violated the separation of power principles embodied in the US Constitution.   The courage demonstrated by Feinstein, a Democrat from California and a supporter of US President Barack Obama, should be applauded, but the 80-year-old may not have changed her mind as much as people think.   Feinstein is deeply concerned about CIA's spying on lawmakers, but she has not said it is wrong for the agency, and the NSA, to spy on ordinary people all over the world.   If US lawmakers' right to privacy is important, what about the privacy of ordinary US citizens and citizens in other nations, especially those which are not allies with the United States?   Sadly, most conversations in the US are about how wrong it is for NSA to spy on US citizens, few seem to care to what extent the NSA is conducting its invasive surveillance outside the US.   About 40 percent of US citizens still approve of the government's collection of telephone and Internet data, which it claims is for anti-terrorism purposes, and only 53 percent disapprove, according to a January survey by the Pew Research Center.   Feinstein revealed she came to the Senate floor on Tuesday reluctantly. She has asked for an apology and recognition that this CIA search on the Senate Intelligence Committee's computers was inappropriate. ""I have received neither,"" she said.            "
The two-faced stance of US on terrorists,3/8/2014,"                         Many Chinese are indignant at the slow and reluctant response from the United States in condemning last Saturday's terrorist attack at the railway station in Kunming in southwest China's Yunnan province.   This despicable attack, carried out by East Turkistan terrorists, killed 29 innocent civilians and injured 143. There can be no doubt that such violent acts targeting innocent people are intended to create fear among the population. But while it has shocked the nation, it has also united it against terrorism.   However, US State Department spokeswoman Jen Psaki lost her usual fluency when she said the US acknowledged that China has characterized the incident as an act of terror. The same confusion was also observed when some media organizations in the United States put quotation marks around the word ""terrorists"" when describing the eight uniformed knife-wielding attackers.   Such wording is perplexing. Does it mean that the US still cannot make a judgment of its own based on the gruesome pictures and widespread reporting, via both official and social media?   The US' reluctance to condemn the terrorists is obvious since neither President Barack Obama nor Secretary of State John Kerry has spoken out and deplored the attack.   The US sought global support immediately following the Sept 11, 2001, attacks and the bombing of the Boston Marathon last year. When former president George W. Bush led the US war of unprecedented scale on terror and the invasion of Iraq and Afghanistan, in every global and bilateral meeting, fighting terrorism became an essential theme, even at International Monetary Fund and Asia-Pacific Economic Cooperation meetings, where the economy is supposed to be top of the agenda.   China has been quick to condemn terrorist attacks, both in the US and elsewhere. As a permanent member of the United Nations Security Council, China has also provided much-needed anti-terrorism cooperation to the US on the global stage.   But when China needs the same support, the US always looks the other way.   The US government has failed to condemn any violence against innocent civilians conducted by members of the East Turkistan Islamic Movement and other terrorist or extremist forces.            "
Courage needed for a country fit to live in,2/28/2014,"                      The persistent choking smog that shrouded Beijing and the nearby area for the past week made headlines around the world. The smog, with the PM2.5 reading going above 500, was so bad that it prompted the World Health Organization to declare a health crisis. ""Nuclear winter"", ""uninhabitable"" and ""life expectancy cut by five years"" were just some of the dreadful words filling the media reports.   It should not come as a surprise that the nation's capital suffers such heavy smog, as it is surrounded by some of the country's most polluted cities, mostly in Hebei province. Even in Shanghai, East China, the PM2.5 reading stayed around 170, three times higher than the healthy level recommended by the WHO.   The question people in China are asking is how long they will have to breathe such noxious air.   Scholars declared that China was facing an environmental crisis as early as the late 1980s, but their warnings were clearly not heeded. For example, we have seen officials being removed and arrested for corruption and sex scandals, but none have lost their jobs or been punished for allowing their cities to become some of the most polluted in the world.   So far, which companies had to declare bankruptcy due to the heavy penalties imposed for the serious pollution they caused? How many business owners were put behind bars for the damage they inflicted on the environment?   The laws may have been there for years or decades, yet they are not strictly enforced, or not enforced at all. In fact, such lax enforcement has invited more rampant violations in the past decades.   Yet if smog cuts a person's life span by five years, then the polluting factories have taken the lives of at least thousands of people, a crime punishable by death, given the death penalty still exists in China.   In the United States, there are some who ask if the US Environmental Protection Agency is too powerful. In China, the question might be whether the Ministry of Environmental Protection has any power at all, given that so many factories continue to defy regulations and pollute the air, rivers and soil.            "
Snowden a hero not a villain to many,2/21/2014,"                         Eight months after the first of Edward Snowden's revelations, it is shocking to hear some people in the United States continuing to lambaste him for going to China and Russia.   They say this is because the two countries have questionable records of human rights and freedom of expression. They probably think that Snowden, a former National Security Agency contractor, should be stupid enough to go to Britain, where the US authorities could easily extradite him and throw him into prison, just like they did to whistleblower Chelsea Manning, a US soldier who leaked information to WikiLeaks and is now serving 35 years behind bars.   The other example is WikiLeaks founder Julian Assange. Also a whistleblower, Assange has been forced to live in the Ecuadorian embassy in London since June 2012 because the British authorities want to arrest him on a sexual assault charge at the request of the Swedish authorities.   So a lot of countries simply won't protect Snowden, no matter how much they claim to uphold freedom of speech and how perfect they say their human rights records are.   The truth is that few countries in the world today have the guts to stand up to the pressure and coercion from Washington, except China, Russia, Ecuador and a few others. In this sense, Snowden has chosen to go to the right place.   Not only do such accusations against Snowden not make any sense, their purpose is clearly to divert public attention from the increasingly astonishing revelations by Snowden.   For example, unlike what has been publicly claimed by the US authorities, Snowden told a German TV network three weeks ago that the US National Security Agency is involved in industrial espionage, such as targeting the leading German engineering firm Siemens.   US President Barack Obama said in his Jan 17 speech on NSA reforms that the US intelligence agencies will continue to gather information about the intentions of governments - as opposed to ordinary citizens - around the world in the same way that the intelligence services of other nations do. ""We will not apologize simply because our services may be more effective,"" he stated.            "
US still has a large plank in its eye,2/14/2014,"                      In Debating China, a collection of conversations between Chinese and US scholars on relations between China and the United States, the different views expressed by both sides are often enlightening.  However, the book launch in Washington on Tuesday allowed no debate. It was a solo performance by Evan Medeiros, the White House senior director for Asian affairs. There was not even the usual question and answer session.  Throughout his 40-minute speech, Medeiros failed to mention any of China's great achievements, its contribution to the world, or things that benefit the US or which the US can learn from. Instead, he laid all the blame for the frictions in their relations on China. In everything, from the regional tensions in Asia and human rights to the economy and cyber security, China was at fault.         It is true that China, as a developing nation, can improve in many regards. But it is sad to see only the usual fingerpointing from the US, instead of some self-reflection and self-criticism. For example, Medeiros should acknowledge the human rights abuses at the Guantanamo Bay detention center, the military drones strikes which have killed many civilians and caused terror among the local populations, or its spying on people all over the world, including their leaders.  Just as Medeiros feels uncomfortable that some Chinese see the US as trying to contain China, he should also feel disconcerted that many in the US see every move China makes as a threat.  And Medeiros, a former China specialist at the Rand Corporation, deserves some response after he blamed Chinese news media for promoting a negative image of the United States.  While news media all over the world tend to focus on negative news, reality tells us that the US news media has been engaged in portraying a negative image of China on a much larger scale, given its disproportionate size and global influence, not to mention the China-bashing that was dished up during the US presidential election.  That, to borrow Medeiros' words, has constrained the political space of US leaders to grow cooperation with China.           "
US should face up to reality of China,1/24/2014,"                      The China-US Asia-Pacific Consultations held in Beijing this week was inaugurated in 2011 in Honolulu, Hawaii, to reflect the commitment by the two nations' leaders to build a positive, cooperative and comprehensive relationship. The proper phrase for which is building a new type of major country relationship.   However, rhetoric and policies in Washington often do not reflect such a goal.   The words commonly used in Washington regarding China are how to manage China's rise. Such a mindset is based on the premise that China is the villain, the aggressor and the problem, while the United States is the good cop, the defender and savior. The supposition is China needs to be lectured.   The validity of such a proposition is unfounded. It is true that China has been learning a great deal from the rest of the world, including the US, Europe and Japan, over the past 35 years of economic reform and opening-up. But to tell China that it needs to be managed certainly does not give enough respect to China, let alone treat China as an equal.   Despite all the tensions China has with some of its neighbors over maritime territorial and historical issues in recent years, China remains a key trade partner, if not the largest, for most of these countries. Therefore, it has as large a stake as anyone else not to let the situation get out of control.   To assume China's rise is destined to be disruptive to the world is just fiction. Looking back over the last 35 years, China has done nothing anywhere near as damaging to the world as the US has with its meddling in various countries and its invasion of Iraq and Afghanistan. The world is still living with the consequences of the US' actions and will continue to do so for years, even decades, to come.   What is known is that China's rise has contributed greatly to the economic prosperity of not just the Chinese people, but people all over the world, including people in the US.            "
